Log,ac_flowrate,cp_pressure,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
218,0.0,0.5078,24.2,1.5,0.0671,23.9,19.8,18.4,3.0586,3.0586,39.3703,39.5601,11:51:30.419
219,0.0,0.5017,24.2,1.5,0.0439,23.9,19.5,18.6,2.0013,1.6992,39.234,39.4237,11:51:30.687
220,0.0,0.4907,24.2,1.5,0.011,23.9,19.8,18.4,2.2278,2.832,39.4761,39.7164,11:51:30.955
221,0.0,0.5237,24.2,1.5,0.0293,23.9,20.2,18.2,4.1914,2.3034,39.7473,39.9777,11:51:31.230
222,0.0,0.4443,24.2,1.5,0.0171,23.9,20.0,17.9,2.7187,2.1901,39.7218,39.3353,11:51:31.496
223,0.0,0.4773,25.6,1.5,0.0342,23.9,19.5,18.2,2.6432,2.983,40.625,40.1182,11:51:31.727
224,0.0,0.5152,24.2,1.5,0.0171,23.9,20.2,17.7,3.1718,2.5677,39.6382,39.6382,11:51:31.959
225,0.0,0.5432,24.1,1.5,0.0354,23.9,19.5,18.2,2.3411,2.681,39.0785,38.8742,11:51:32.190
226,0.0,0.4822,25.6,1.5,0.0171,23.9,19.8,17.9,2.1901,2.8698,39.5301,39.5301,11:51:32.428
227,0.0,0.4334,24.2,1.5,0.0537,25.4,20.0,18.2,2.4166,3.5117,39.2417,39.3923,11:51:32.661
228,0.0,0.4004,24.1,1.5,0.0049,25.4,20.0,17.9,2.6432,2.0013,39.2523,39.8615,11:51:32.908
229,0.0,0.531,24.2,1.5,0.0208,23.9,19.8,18.2,3.4362,3.1718,39.3694,39.7045,11:51:33.176
230,0.0,0.5164,24.1,1.5,0.0256,23.9,19.5,18.4,2.4544,2.3789,39.1363,39.3473,11:51:33.428
231,0.0,0.5213,24.2,1.5,0.0769,23.9,19.8,18.4,2.1523,1.8502,40.2342,39.5324,11:51:33.682
232,0.0,0.5164,24.2,1.5,0.0122,23.9,19.8,17.9,3.0208,2.1146,40.5325,39.638,11:51:33.936
233,0.0,0.481,24.2,1.5,0.0256,23.9,19.5,18.4,2.4166,2.1901,39.6151,39.603,11:51:34.205
234,0.0,0.4688,24.2,1.5,0.0635,23.9,20.2,17.9,2.7942,2.3411,40.451,39.0203,11:51:34.475
235,0.0,0.5115,24.2,1.5,0.0061,23.9,19.8,18.4,2.5299,3.1341,39.2691,39.589,11:51:34.748
236,0.0,0.4859,24.2,1.5,0.0,25.4,20.2,17.9,3.2096,2.0768,39.4799,39.4169,11:51:35.015
237,0.0,0.4505,24.1,1.5,0.0513,25.4,20.0,17.9,2.983,2.1901,39.3728,39.5195,11:51:35.285
238,0.0,0.481,24.2,1.5,0.022,23.9,20.2,18.4,2.4922,3.5494,39.5575,38.7217,11:51:35.538
239,0.0,0.5127,24.2,1.5,0.0159,23.9,20.2,18.4,2.5677,2.1146,39.5424,39.5424,11:51:35.798
240,0.0,0.4981,24.2,1.5,0.0195,23.9,19.8,18.4,2.4922,2.8698,39.4217,39.6489,11:51:36.040
241,0.0,0.5457,24.2,1.5,0.0342,23.9,20.0,17.9,3.0586,3.0963,39.5679,39.3616,11:51:36.288
242,0.0,0.4541,24.2,1.5,0.0342,23.9,19.5,18.8,2.7942,2.4166,39.9954,40.148,11:51:36.562
243,0.0,0.481,24.2,1.5,0.0391,23.9,20.2,18.4,3.0586,1.6992,39.3482,39.3652,11:51:36.837
244,0.0,0.4932,24.2,1.5,0.0549,23.9,20.2,18.4,2.3034,3.0208,39.5008,39.7255,11:51:37.107
245,0.0,0.5213,24.2,1.5,0.0171,23.9,19.8,18.2,2.5299,2.832,39.3271,39.4867,11:51:37.378
246,0.0,0.5078,25.6,1.5,0.0122,25.4,20.0,18.2,2.1146,2.5299,39.2462,39.7382,11:51:37.650
247,0.0,0.5347,25.6,1.5,0.0354,25.4,20.0,18.2,2.6432,2.1901,41.0404,39.9398,11:51:37.919
248,0.0,0.5164,25.6,1.5,0.0317,25.4,20.0,17.7,2.681,1.6992,40.2017,39.7578,11:51:38.188
249,0.0,0.5054,25.6,1.5,0.0342,25.4,20.0,18.2,2.1523,1.7747,39.8975,39.7319,11:51:38.447
250,0.0,0.5029,25.6,1.5,0.0488,25.4,20.2,17.9,2.7187,2.6054,39.5437,39.7497,11:51:38.714
251,0.0,0.5286,25.6,1.5,0.061,23.9,19.8,18.4,2.9453,2.983,39.1849,39.1503,11:51:38.984
252,0.0,0.5383,25.6,1.5,0.011,23.9,19.5,18.4,2.1146,2.9453,38.8583,39.2106,11:51:39.256
253,0.0,0.5213,24.2,1.5,0.072,23.9,19.8,18.2,2.4544,2.3034,39.4398,39.4729,11:51:39.524
254,0.0,0.5213,24.2,1.5,0.0305,23.9,19.8,18.4,2.983,2.1901,39.2716,39.5745,11:51:39.793
255,0.0,0.5213,24.2,1.5,0.0244,23.9,19.8,18.4,3.2851,3.7382,39.0637,39.1827,11:51:40.062
256,0.0,0.492,24.2,1.5,0.0012,23.9,20.0,18.6,5.2486,2.7565,40.1683,40.3408,11:51:40.334
257,0.0,0.5261,24.2,1.5,0.0403,23.9,20.2,17.7,3.625,2.4544,39.5578,39.7739,11:51:40.603
258,0.0,0.5164,24.2,1.5,0.0684,23.9,20.0,18.2,4.3802,3.2096,39.4305,39.3375,11:51:40.857
259,0.0,0.4639,25.6,1.5,0.0305,23.9,20.0,17.9,4.3424,2.0768,39.729,40.4303,11:51:41.121
260,0.0,0.4431,24.2,1.5,0.0244,25.4,19.8,17.9,3.3606,2.3034,39.5611,39.4776,11:51:41.358
261,0.0,0.4126,24.2,1.5,0.0159,23.9,19.5,18.4,1.6992,2.5677,40.2833,39.4873,11:51:41.593
262,0.0,0.5017,25.6,1.5,0.0391,23.9,19.5,18.4,3.1718,3.0586,39.7097,39.6429,11:51:41.822
263,0.0,0.5078,24.2,1.5,0.0501,25.4,20.2,18.4,2.832,2.4166,39.2515,39.5033,11:51:42.055
264,0.0,0.5127,24.2,1.5,0.0879,23.9,20.2,18.4,3.1341,2.1523,39.3895,39.6421,11:51:42.296
265,0.0,0.4932,24.2,1.5,0.0269,23.9,20.2,17.9,3.0963,3.4362,39.288,39.7414,11:51:42.539
266,0.0,0.5005,25.6,1.5,0.0244,23.9,20.0,17.9,2.1901,2.3034,38.8849,38.895,11:51:42.781
267,0.0,0.4822,24.2,1.5,0.0671,23.9,19.8,17.9,1.2838,1.9635,39.3983,39.5694,11:51:43.015
268,0.0,0.5103,24.2,1.5,0.0391,23.9,19.8,18.4,2.3789,3.0208,39.418,39.8205,11:51:43.261
269,0.0,0.5457,24.2,1.5,0.0159,23.9,20.2,18.2,3.2474,2.3034,39.7308,39.5481,11:51:43.507
270,0.0,0.5152,25.6,1.5,0.0464,23.9,20.0,18.4,3.3229,2.4544,39.7551,40.1066,11:51:43.747
271,0.0,0.4932,24.2,1.5,0.0354,23.9,20.0,17.9,3.7382,2.1901,39.4312,39.4312,11:51:43.979
272,0.0,0.5286,24.2,1.5,0.0,23.9,20.2,18.2,2.1901,1.888,39.5295,39.5339,11:51:44.211
273,0.0,0.5164,25.6,1.5,0.0244,25.4,20.2,18.2,3.4739,2.3034,39.4968,39.5869,11:51:44.443
274,0.0,0.4883,24.2,1.5,0.0305,23.9,20.2,18.2,2.6054,1.5482,39.7403,39.8123,11:51:44.674
275,0.0,0.4785,24.2,1.5,0.0208,23.9,20.0,17.9,3.0208,3.776,39.6827,39.6008,11:51:44.905
276,0.0,0.4724,25.6,1.5,0.0256,25.4,20.0,18.4,3.0208,2.3411,39.255,39.0333,11:51:45.138
277,0.0,0.5213,24.2,1.5,0.022,23.9,20.2,18.4,2.5677,3.7005,38.2801,38.0229,11:51:45.376
278,0.0,0.4736,24.2,1.5,0.0269,23.9,19.5,18.2,2.9075,1.3594,39.9785,39.6545,11:51:45.612
279,0.0,0.492,25.6,1.5,0.0488,25.4,19.5,18.2,3.2096,2.1523,39.5445,39.5414,11:51:45.848
280,0.0,0.4639,24.2,1.5,0.0,23.9,19.5,18.2,1.888,3.7382,38.8862,38.2774,11:51:46.081
281,0.0,0.459,24.2,1.5,0.0403,23.9,19.8,18.4,2.3034,3.1341,39.2316,39.271,11:51:46.315
282,0.0,0.5066,25.6,1.5,0.1233,23.9,20.0,18.4,3.1341,2.1901,40.0462,40.0838,11:51:46.550
283,0.0,0.5054,24.2,1.5,0.0781,25.4,19.5,17.9,2.2278,1.9635,39.507,39.4837,11:51:46.793
284,0.0,0.4883,24.2,1.5,0.0781,23.9,19.8,18.2,3.3229,3.2474,39.7569,39.4832,11:51:47.032
285,0.0,0.4456,24.2,1.5,0.0098,23.9,19.8,17.9,3.0208,1.737,39.736,39.6753,11:51:47.279
286,0.0,0.47,24.2,1.5,0.0244,23.9,20.0,17.9,2.7187,3.0963,59.8492,60.0694,11:51:47.549
287,0.0,0.4968,24.2,1.5,0.0049,23.9,20.0,18.2,3.776,2.7565,59.85,60.0153,11:51:47.818
288,0.0,0.5689,25.6,1.5,0.0562,23.9,20.0,17.9,2.5677,3.2851,62.3104,61.3106,11:51:48.052
289,0.0,0.5152,24.2,1.5,0.0549,25.4,20.2,17.9,2.832,2.4922,60.1237,60.142,11:51:48.288
290,0.0,0.481,24.2,1.5,0.0,23.9,19.5,17.7,3.0208,3.3229,59.9015,59.9964,11:51:48.527
291,0.0,0.5017,24.2,1.5,0.0256,23.9,19.8,17.9,3.3229,2.7187,59.9331,59.9331,11:51:48.759
292,0.0,0.52,24.2,1.5,0.0,23.9,20.0,17.9,3.2851,3.9648,58.7326,59.2234,11:51:49.014
293,0.0,0.4859,25.6,1.5,0.0818,23.9,19.5,17.9,3.4362,2.3789,60.2057,59.3785,11:51:49.281
294,0.0,0.4834,24.2,1.5,0.0305,23.9,20.0,18.2,2.7187,3.4739,59.7607,59.9418,11:51:49.513
295,0.0,0.5396,24.2,1.5,0.0305,24.0,19.8,18.2,3.8515,3.2096,60.0247,60.1556,11:51:49.747
296,0.0,0.4785,25.6,1.5,0.0452,23.9,20.2,18.2,3.2851,3.5117,59.3096,59.7081,11:51:49.980
297,0.0,0.5237,24.2,1.5,0.0244,25.4,20.0,18.2,4.0403,2.983,59.8744,60.0598,11:51:50.217
298,0.0,0.5432,24.2,1.5,0.011,25.4,20.0,18.4,2.832,2.5299,60.4424,60.1821,11:51:50.468
299,0.0,0.4553,24.2,1.5,0.0208,23.9,20.2,18.2,3.927,3.3984,60.0492,59.8059,11:51:50.728
300,0.0,0.5493,24.2,1.5,0.0171,23.9,20.2,17.9,3.7382,4.871,58.9432,58.6379,11:51:50.973
301,0.0,0.4541,24.2,1.5,0.0,23.9,19.5,18.6,3.2851,2.4922,59.377,60.0321,11:51:51.244
302,0.0,0.5432,24.2,1.5,0.0342,23.9,19.8,17.9,2.681,2.832,60.1494,60.4342,11:51:51.513
303,0.0,0.5261,25.6,1.5,0.0317,25.4,20.0,18.2,3.5117,2.3789,60.5829,60.7394,11:51:51.789
304,0.0,0.5359,25.6,1.5,0.0598,23.9,19.8,17.9,2.681,2.1523,60.0065,59.391,11:51:52.065
305,0.0,0.52,24.2,1.5,0.0,23.9,20.2,18.2,3.8893,1.6992,60.2667,60.177,11:51:52.342
306,0.0,0.4859,24.2,1.5,0.0122,23.9,20.2,17.9,3.3984,2.7565,61.4211,60.1918,11:51:52.613
307,0.0,0.4675,24.2,1.5,0.0,23.9,20.0,18.6,4.3424,2.832,60.6155,59.7117,11:51:52.891
308,0.0,0.4883,24.2,1.5,0.0391,23.9,20.0,17.7,3.7382,2.4922,60.1044,60.7222,11:51:53.165
309,0.0,0.5445,24.2,1.5,0.0671,23.9,20.2,17.9,2.7942,2.7565,59.2026,59.4214,11:51:53.433
310,0.0,0.4724,24.2,1.5,0.0159,24.0,20.0,18.2,4.1536,2.5677,60.3748,59.962,11:51:53.692
311,0.0,0.5432,24.2,1.5,0.0439,23.9,20.0,18.2,4.4934,3.9648,59.7101,59.4256,11:51:53.971
312,0.0,0.5298,25.6,1.5,0.0,25.4,19.8,18.2,3.3229,2.2278,59.9272,60.2502,11:51:54.243
313,0.0,0.5335,25.6,1.5,0.072,25.4,20.2,17.9,2.2656,3.1718,60.3114,60.0696,11:51:54.517
314,0.0,0.52,25.6,1.5,0.0,25.4,20.0,17.9,3.3984,2.983,60.7253,60.5453,11:51:54.789
315,0.0,0.4932,25.6,1.5,0.0549,25.4,20.4,18.4,3.8893,3.625,59.6091,59.7037,11:51:55.047
316,0.0,0.5628,24.2,1.5,0.022,23.9,19.5,17.9,2.9453,2.0013,59.7118,59.4657,11:51:55.308
317,0.0,0.5054,24.2,1.5,0.0513,23.9,20.0,18.2,2.1901,3.0586,59.8438,59.8434,11:51:55.545
318,0.0,0.5115,24.2,1.5,0.0,23.9,20.0,18.4,3.625,3.7382,59.7723,59.8223,11:51:55.782
319,0.0,0.5359,25.6,1.5,0.0195,23.9,19.8,18.4,2.9075,3.0208,59.808,60.0337,11:51:56.028
320,0.0,0.5445,24.2,1.5,0.061,23.9,20.0,18.2,2.832,3.0586,59.6993,59.8674,11:51:56.300
321,0.0,0.4736,24.2,1.5,0.0317,23.9,20.2,17.9,2.8698,2.4922,60.1438,60.1839,11:51:56.573
322,0.0,0.4505,24.2,1.5,0.0549,23.9,20.2,17.9,4.1158,2.5677,59.8016,59.717,11:51:56.844
323,0.0,0.5127,25.6,1.5,0.0244,23.9,20.4,18.4,3.8893,3.3229,59.8242,59.9068,11:51:57.086
324,0.0,0.5078,24.2,1.5,0.0684,23.9,20.2,18.2,4.4934,2.2278,59.915,59.3104,11:51:57.349
325,0.0,0.4932,24.2,1.5,0.0464,23.9,19.8,18.4,2.4922,2.9453,61.4425,60.5234,11:51:57.625
326,0.0,0.5603,24.2,1.5,0.0195,23.9,19.8,17.9,3.8893,3.2851,59.9603,59.8856,11:51:57.897
327,0.0,0.5506,24.2,1.5,0.0122,23.9,20.0,18.2,3.625,2.6432,60.0064,60.0827,11:51:58.171
328,0.0,0.4859,24.2,1.5,0.0549,23.9,20.4,18.2,3.9648,2.4544,59.8667,59.9737,11:51:58.451
329,0.0,0.448,25.6,1.5,0.0256,25.4,19.5,18.4,3.9648,3.3229,60.2294,59.6637,11:51:58.725
330,0.0,0.492,24.2,1.5,0.0146,24.0,19.5,18.4,3.1718,3.8893,60.3398,60.3166,11:51:59.005
331,0.0,0.4346,24.2,1.5,0.0647,23.9,19.8,18.2,4.3802,2.4922,60.1949,59.7596,11:51:59.285
332,0.0,0.4627,24.2,1.5,0.0,23.9,19.5,17.9,2.6054,2.9075,60.1113,60.025,11:51:59.567
333,0.0,0.4639,24.2,1.5,0.0305,24.0,20.0,18.6,3.6627,2.983,59.567,59.3109,11:51:59.851
334,0.0,0.5152,25.6,1.5,0.0342,25.4,19.8,17.9,3.3606,3.0586,60.4754,61.4424,11:52:00.130
335,0.0,0.5164,24.2,1.5,0.0122,25.4,20.0,18.4,2.7187,2.7565,59.7737,59.8686,11:52:00.405
336,0.0,0.5115,24.2,1.5,0.0012,24.0,20.0,18.4,2.7187,3.5872,59.298,59.6431,11:52:00.649
337,0.0,0.5249,24.2,1.5,0.0439,24.0,20.0,17.9,3.5872,3.1718,59.9124,60.0737,11:52:00.892
338,0.0,0.531,25.6,1.5,0.0049,24.0,19.8,18.2,3.3606,2.681,60.0108,59.5057,11:52:01.128
339,0.0,0.531,24.2,1.5,0.1038,25.4,19.5,18.4,4.1536,2.1901,59.8992,59.9935,11:52:01.367
340,0.0,0.5591,24.2,1.5,0.094,24.0,19.8,18.4,2.7942,3.0963,60.0848,58.7813,11:52:01.612
341,0.0,0.5054,24.2,1.5,0.0244,24.0,20.0,18.2,3.3229,2.8698,60.219,59.7438,11:52:01.858
342,0.0,0.5603,24.2,1.5,0.0415,24.0,20.2,18.2,3.5494,3.1718,60.0818,60.3462,11:52:02.103
343,0.0,0.531,25.6,1.5,0.0415,25.4,19.8,17.9,3.4362,1.888,59.9445,59.9445,11:52:02.349
344,0.0,0.5127,24.2,1.5,0.0415,24.0,19.8,18.4,3.625,3.0586,59.7247,59.4905,11:52:02.583
345,0.0,0.5982,24.2,1.5,0.0305,24.0,20.0,18.2,3.6627,4.1536,59.3494,59.4046,11:52:02.824
346,0.0,0.5054,25.6,1.5,0.0098,23.9,19.8,18.6,2.983,3.0208,59.8721,59.8721,11:52:03.059
347,0.0,0.5676,24.2,1.5,0.0269,25.4,20.0,18.2,2.7942,2.2278,59.7546,59.7349,11:52:03.296
348,0.0,0.5005,24.2,1.5,0.0049,24.0,19.8,17.9,2.4166,3.4362,59.3403,59.8853,11:52:03.533
349,0.0,0.4859,24.2,1.5,0.0098,24.0,20.0,18.2,3.5872,3.5872,59.9435,59.9672,11:52:03.774
350,0.0,0.5652,25.6,1.5,0.083,25.4,19.5,18.2,3.4362,3.4362,59.8812,60.8517,11:52:04.015
351,0.0,0.5054,24.2,1.5,0.0,23.9,20.2,18.8,3.8515,2.1146,60.0043,59.9328,11:52:04.258
352,0.0,0.5005,24.2,1.5,0.0,23.9,20.0,17.9,3.5872,3.4739,60.9091,60.7181,11:52:04.492
353,0.0,0.5335,25.6,1.5,0.0171,24.0,19.5,18.4,4.2291,3.4362,59.8276,59.8276,11:52:04.729
354,0.0,0.5237,25.6,1.5,0.0488,24.0,20.0,17.9,5.0598,3.0963,59.1367,59.4531,11:52:04.972
355,0.0,0.4578,25.6,1.5,0.083,24.0,20.0,18.4,4.569,2.7942,60.2405,60.3443,11:52:05.246
356,0.0,0.4773,25.6,1.5,0.0256,25.4,19.5,18.4,2.5677,3.2096,60.3137,59.8082,11:52:05.505
357,0.0,0.492,24.2,1.5,0.0537,24.0,20.2,18.4,3.927,3.0963,59.8676,59.7002,11:52:05.748
358,0.0,0.4724,24.2,1.5,0.061,24.0,20.0,18.2,3.3229,3.8515,60.545,59.2508,11:52:05.986
359,0.0,0.5005,25.6,1.5,0.0,24.0,19.8,18.6,3.625,2.039,59.9441,60.0349,11:52:06.221
360,0.0,0.4968,24.2,1.5,0.0159,25.4,20.0,17.9,3.0963,3.6627,59.1441,58.8852,11:52:06.456
361,0.0,0.5005,24.2,1.5,0.0244,24.0,19.8,18.2,5.6262,3.0586,59.4037,59.6777,11:52:06.700
362,0.0,0.4968,24.2,1.5,0.0208,24.0,19.8,18.4,2.3411,3.5872,60.237,59.7956,11:52:06.944
363,0.0,0.5286,25.6,1.5,0.0818,24.0,19.8,18.2,3.5872,2.6054,59.2516,59.8896,11:52:07.186
364,0.0,0.4834,24.2,1.5,0.0024,25.4,20.2,18.4,3.1341,3.8515,80.9211,80.5602,11:52:07.431
365,0.0,0.5249,24.2,1.5,0.0049,24.0,20.0,18.4,4.0781,3.4739,80.5084,80.1017,11:52:07.667
366,0.0,0.481,24.2,1.5,0.0342,24.0,19.5,17.9,3.9648,3.2096,80.5986,80.4316,11:52:07.911
367,0.0,0.5176,24.2,1.5,0.0366,24.0,20.2,18.2,3.2851,4.6067,80.5532,79.6164,11:52:08.185
368,0.0,0.5652,24.2,1.5,0.0562,24.0,20.4,18.2,4.4179,2.7942,80.3575,80.2715,11:52:08.451
369,0.0,0.5066,24.2,1.5,0.0293,24.0,20.2,17.9,4.1536,3.6627,80.4401,79.7214,11:52:08.711
370,0.0,0.5005,24.2,1.5,0.0488,23.9,20.2,18.2,2.9453,4.7955,79.0823,80.1319,11:52:08.974
371,0.0,0.5249,24.2,1.5,0.0928,24.0,19.5,18.2,4.0403,3.4362,80.6179,79.7986,11:52:09.235
372,0.0,0.5029,24.2,1.5,0.0598,24.0,19.8,17.7,3.5117,2.6054,80.4753,80.6203,11:52:09.510
373,0.0,0.531,24.2,1.5,0.0,24.0,20.0,17.9,2.7942,3.5872,80.7365,81.2647,11:52:09.778
374,0.0,0.5078,24.2,1.5,0.0122,24.0,19.5,18.4,3.4739,3.0586,80.6001,80.9048,11:52:10.029
375,0.0,0.5261,24.2,1.5,0.0122,24.0,20.0,18.2,3.0963,2.7187,80.3666,80.3255,11:52:10.278
376,0.0,0.4968,25.6,1.5,0.0024,24.0,19.8,18.6,4.3424,3.625,81.0031,79.6657,11:52:10.528
377,0.0,0.4297,25.6,1.5,0.0867,24.0,19.8,18.4,4.3046,3.8893,80.3884,80.3258,11:52:10.778
378,0.0,0.5066,25.6,1.5,0.0305,24.0,20.0,18.4,4.1914,2.7187,80.4431,80.0892,11:52:11.027
379,0.0,0.5017,24.2,1.5,0.0696,24.0,20.2,18.4,3.5117,4.1914,80.4466,79.853,11:52:11.302
380,0.0,0.47,24.2,1.5,0.0244,24.0,19.8,18.4,4.2291,3.5117,80.598,80.0649,11:52:11.579
381,0.0,0.4407,24.2,1.5,0.0415,24.0,20.0,17.9,4.9466,2.681,80.3721,81.0593,11:52:11.852
382,0.0,0.4956,24.2,1.5,0.0366,24.0,19.8,18.4,3.5872,3.0963,80.596,81.0572,11:52:12.127
383,0.0,0.5249,24.2,1.5,0.0342,24.0,20.4,17.9,3.7382,3.3606,81.2326,81.1905,11:52:12.402
384,0.0,0.5017,24.2,1.5,0.0317,25.4,20.2,18.4,3.0586,3.6627,80.5453,80.8825,11:52:12.676
385,0.0,0.5078,25.6,1.5,0.0,25.4,19.8,17.9,3.625,4.569,79.8054,80.6966,11:52:12.950
386,0.0,0.5237,25.6,1.5,0.0195,24.0,20.0,18.6,3.4362,2.4922,80.3427,80.5275,11:52:13.228
387,0.0,0.5029,24.2,1.5,0.0098,24.0,20.2,18.4,3.2096,3.2096,80.5144,80.5236,11:52:13.507
388,0.0,0.4883,24.2,1.5,0.0171,24.0,19.5,17.9,3.625,3.927,80.8229,79.4514,11:52:13.780
389,0.0,0.5676,25.6,1.5,0.0354,24.0,20.0,17.9,4.4934,2.9453,79.7249,80.1244,11:52:14.028
390,0.0,0.481,25.6,1.5,0.0586,25.4,20.2,18.2,3.1718,3.8138,80.6743,80.0384,11:52:14.270
391,0.0,0.5286,25.6,1.5,0.0256,24.0,19.8,18.2,5.1354,3.6627,80.5841,80.3013,11:52:14.543
392,0.0,0.5383,24.2,1.5,0.072,24.0,20.2,18.4,3.5872,2.6054,80.5283,80.4258,11:52:14.813
393,0.0,0.5396,24.2,1.5,0.0415,24.0,20.2,17.9,4.8333,4.2291,80.861,81.4117,11:52:15.086
394,0.0,0.5017,24.2,1.5,0.0391,24.0,20.2,17.9,3.776,3.927,80.8688,80.7302,11:52:15.363
395,0.0,0.4651,24.2,1.5,0.0513,24.0,20.0,18.4,2.7942,3.8893,80.9173,78.9906,11:52:15.638
396,0.0,0.4907,24.2,1.5,0.083,25.4,20.7,18.6,3.776,3.3606,80.8149,81.3918,11:52:15.922
397,0.0,0.4871,25.6,1.5,0.1233,25.4,20.0,18.4,3.8138,2.3034,80.9945,80.4005,11:52:16.197
398,0.0,0.5017,25.6,1.5,0.0244,24.0,20.2,18.2,3.3984,3.3229,80.2949,80.267,11:52:16.473
399,0.0,0.4309,24.2,1.5,0.1025,24.0,20.0,17.9,3.2474,3.6627,80.8829,81.4013,11:52:16.749
400,0.0,0.4981,24.2,1.5,0.0793,24.0,20.7,17.9,4.1158,2.681,80.0936,80.2888,11:52:17.026
401,0.0,0.459,24.2,1.5,0.0,24.0,20.0,17.9,4.3046,3.2096,79.8668,79.9242,11:52:17.302
402,0.0,0.4981,24.2,1.5,0.0818,24.0,20.0,18.4,4.0781,3.3606,80.1511,80.458,11:52:17.575
403,0.0,0.4859,24.2,1.5,0.0208,24.0,20.2,18.4,3.5494,3.4739,80.5206,80.1049,11:52:17.852
404,0.0,0.5054,25.6,1.5,0.0171,25.4,20.0,18.2,4.0781,3.5117,79.8946,79.8979,11:52:18.127
405,0.0,0.5103,25.6,1.5,0.0,24.0,19.8,17.9,3.7005,3.4739,80.5301,80.352,11:52:18.402
406,0.0,0.5286,24.2,1.5,0.0208,24.0,20.0,18.6,2.832,3.8138,80.6343,80.1777,11:52:18.678
407,0.0,0.4785,24.2,1.5,0.0208,24.0,20.2,18.6,4.1158,4.3424,80.3075,80.6734,11:52:18.952
408,0.0,0.4724,24.2,1.5,0.0012,24.0,20.2,18.2,4.8333,2.7942,80.9219,80.4315,11:52:19.230
409,0.0,0.5554,24.2,1.5,0.0366,24.0,20.2,17.9,3.4362,3.4739,81.6072,80.2781,11:52:19.508
410,0.0,0.5127,24.2,1.5,0.0098,25.4,20.2,18.4,3.4739,3.5872,79.8949,79.2858,11:52:19.791
411,0.0,0.4724,24.2,1.5,0.0269,25.4,20.2,18.2,4.0403,2.3034,79.7946,80.0948,11:52:20.062
412,0.0,0.5237,24.2,1.5,0.0,24.0,20.4,18.4,3.927,3.776,80.3144,80.1579,11:52:20.304
413,0.0,0.5347,24.2,1.5,0.0,24.0,20.2,18.2,3.5872,4.6445,80.4496,80.0759,11:52:20.544
414,0.0,0.5127,24.2,1.5,0.0562,24.0,20.0,18.6,3.0963,2.6054,81.0757,78.9864,11:52:20.800
415,0.0,0.4627,25.6,1.5,0.0293,25.4,20.4,18.2,4.2291,3.5117,79.8148,79.4882,11:52:21.052
416,0.0,0.492,24.2,1.5,0.011,25.4,20.2,17.9,3.776,3.5494,80.3651,80.4603,11:52:21.294
417,0.0,0.47,25.6,1.5,0.0793,25.4,20.2,17.9,3.5117,3.0586,80.2127,80.0215,11:52:21.546
418,0.0,0.5359,24.2,1.5,0.0415,25.4,20.2,18.4,3.5117,3.0208,80.3464,80.4438,11:52:21.821
419,0.0,0.5005,24.2,1.5,0.0061,24.0,20.2,17.9,3.4362,3.625,81.141,80.2462,11:52:22.064
420,0.0,0.4578,24.2,1.5,0.0159,24.0,20.2,18.2,3.5872,4.0403,79.3513,79.9895,11:52:22.333
421,0.0,0.5347,24.2,1.5,0.0195,24.0,20.7,17.7,3.776,3.0963,81.1517,80.3682,11:52:22.570
422,0.0,0.4639,25.6,1.5,0.0146,24.0,20.2,18.6,3.5117,2.832,80.3752,80.3964,11:52:22.807
423,0.0,0.4724,24.2,1.5,0.0403,24.0,20.2,18.2,3.0586,2.9453,80.2978,80.3653,11:52:23.043
424,0.0,0.4407,24.2,1.5,0.0122,24.0,20.7,18.6,4.5312,2.6054,81.1051,80.5125,11:52:23.286
425,0.0,0.4382,24.2,1.5,0.0488,25.4,20.2,18.4,4.3802,3.8515,81.2172,80.2317,11:52:23.562
426,0.0,0.4248,24.2,1.5,0.0244,24.0,20.0,18.2,4.6445,3.2851,80.0382,80.012,11:52:23.822
427,0.0,0.4834,24.2,1.5,0.0159,24.0,20.2,17.9,4.3046,3.3606,81.2003,79.9928,11:52:24.062
428,0.0,0.4724,25.6,1.5,0.0208,24.0,20.2,18.2,3.6627,3.0586,80.6086,80.3575,11:52:24.303
429,0.0,0.5152,24.2,1.5,0.0,24.0,20.0,18.4,3.927,2.4544,80.0202,80.0816,11:52:24.540
430,0.0,0.4883,25.6,1.5,0.0049,25.4,20.2,18.4,4.3802,3.3984,80.7167,81.2913,11:52:24.792
431,0.0,0.52,25.6,1.5,0.0293,24.0,20.2,18.4,3.3606,3.5872,80.0688,79.494,11:52:25.068
432,0.0,0.4956,25.6,1.5,0.0122,25.5,20.2,18.2,3.3606,3.8138,80.176,80.604,11:52:25.353
433,0.0,0.4724,24.2,1.5,0.0403,25.4,20.4,18.2,3.5872,3.2096,79.7967,80.1383,11:52:25.593
434,0.0,0.4981,24.2,1.5,0.0122,24.0,20.7,18.4,3.6627,3.8515,80.1148,80.1148,11:52:25.839
435,0.0,0.4871,24.2,1.5,0.0818,24.0,20.2,17.9,3.0586,3.1341,80.287,80.2577,11:52:26.081
436,0.0,0.5176,24.2,1.5,0.0,24.0,20.2,18.4,4.7578,4.3046,80.4403,80.4652,11:52:26.328
