Log,ac_flowrate,cp_pressure,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
218,0.0,0.5762,25.6,3.0,0.0208,24.3,21.3,19.3,2.6054,2.3789,38.8347,39.4147,11:58:22.338
219,0.0,0.6214,24.2,3.0,0.0269,24.3,21.6,18.8,2.9453,2.9453,39.5085,39.2958,11:58:22.606
220,0.0,0.5835,24.2,3.0,0.0317,24.3,21.3,20.0,3.1341,2.1901,39.7381,40.1088,11:58:22.874
221,0.0,0.6397,25.6,3.0,0.0452,24.3,21.1,19.5,2.7942,2.0013,39.3998,39.5834,11:58:23.146
222,0.0,0.6287,24.2,3.0,0.0269,24.3,21.6,19.3,2.4544,2.3034,40.1697,40.8677,11:58:23.373
223,0.0,0.6958,24.2,3.0,0.0696,24.3,21.6,19.8,2.832,2.3411,39.5145,38.7845,11:58:23.602
224,0.0,0.5737,25.6,3.0,0.022,25.7,21.6,19.8,2.6054,2.0768,39.4887,39.4943,11:58:23.831
225,0.0,0.6714,24.2,3.0,0.0684,24.3,21.6,19.8,2.9075,2.4922,40.3029,40.1062,11:58:24.061
226,0.0,0.6201,25.6,3.0,0.0317,24.2,21.1,19.3,2.5299,2.4544,39.6805,40.1363,11:58:24.287
227,0.0,0.6067,25.6,3.0,0.072,24.2,21.6,19.8,3.3984,1.888,39.5193,39.0727,11:58:24.518
228,0.0,0.6128,25.6,3.0,0.0,25.7,21.6,19.8,2.2656,2.1146,39.3987,39.355,11:58:24.785
229,0.0,0.564,25.6,3.0,0.0269,24.3,21.3,19.3,2.3034,2.7942,39.6643,39.1603,11:58:25.052
230,0.0,0.5713,25.6,3.0,0.0403,24.3,21.6,19.8,3.2096,2.1146,39.5467,39.434,11:58:25.319
231,0.0,0.603,24.2,3.0,0.0269,24.3,21.8,19.8,2.1901,3.2474,39.5371,39.5434,11:58:25.587
232,0.0,0.6543,24.2,3.0,0.0293,24.3,21.6,19.3,4.1536,1.8502,40.2449,39.923,11:58:25.855
233,0.0,0.6641,24.2,3.0,0.0562,24.3,21.1,18.8,3.5494,2.5677,39.5323,39.2392,11:58:26.125
234,0.0,0.6409,24.1,3.0,0.0342,24.3,21.6,19.8,2.1523,2.5677,39.4955,39.6223,11:58:26.393
235,0.0,0.6299,24.2,3.0,0.0012,24.3,21.6,19.1,2.983,3.2474,39.6254,39.9747,11:58:26.662
236,0.0,0.6079,24.2,3.0,0.0586,24.3,21.3,19.5,2.832,2.0768,39.6619,39.9712,11:58:26.928
237,0.0,0.6763,24.2,3.0,0.0073,24.3,21.3,19.3,2.0768,2.5299,39.6736,39.5305,11:58:27.196
238,0.0,0.6079,25.6,3.0,0.0513,25.7,21.3,20.0,3.4362,2.2278,39.2128,39.5486,11:58:27.431
239,0.0,0.5786,24.2,3.0,0.0317,24.3,21.6,19.8,3.7005,2.1523,39.8855,39.819,11:58:27.660
240,0.0,0.5493,24.2,3.0,0.0269,24.3,21.6,19.3,2.2278,3.2474,39.3784,39.4171,11:58:27.892
241,0.0,0.586,25.6,3.0,0.1221,24.3,21.8,20.2,2.3034,2.4922,39.4209,39.6708,11:58:28.127
242,0.0,0.6153,24.2,3.0,0.0415,24.3,21.1,19.1,2.5299,2.3034,39.6199,39.5892,11:58:28.393
243,0.0,0.6165,24.2,3.0,0.0354,24.3,21.6,19.3,2.3411,2.5677,39.3194,39.582,11:58:28.661
244,0.0,0.5872,24.2,3.0,0.0342,24.3,21.1,19.5,3.1341,3.5117,38.7616,39.5859,11:58:28.928
245,0.0,0.6311,24.2,3.0,0.0671,24.3,21.1,19.5,2.983,2.4922,40.1256,39.3002,11:58:29.196
246,0.0,0.6128,24.2,3.0,0.0354,24.3,21.6,19.1,2.1523,2.9075,39.3828,39.6103,11:58:29.463
247,0.0,0.6189,24.2,3.0,0.0732,24.3,21.6,19.3,3.6627,2.4166,39.7228,39.2819,11:58:29.736
248,0.0,0.6299,24.2,3.0,0.0415,24.3,21.3,19.1,3.0208,2.8698,40.9658,40.0985,11:58:30.005
249,0.0,0.6775,24.2,3.0,0.0684,24.3,21.1,19.3,2.5677,2.7187,39.2312,39.5163,11:58:30.273
250,0.0,0.625,24.2,3.0,0.0293,24.3,21.8,19.8,2.4166,2.1523,39.4419,39.5554,11:58:30.539
251,0.0,0.636,24.2,3.0,0.0354,24.3,22.0,19.8,2.6054,2.1901,39.4168,39.5819,11:58:30.807
252,0.0,0.5908,24.2,3.0,0.0,24.3,21.3,19.5,2.1146,3.0586,39.2451,39.837,11:58:31.074
253,0.0,0.5383,24.2,3.0,0.0244,24.3,21.8,19.3,3.4739,3.1341,39.5389,39.1415,11:58:31.341
254,0.0,0.6458,25.6,3.0,0.0061,25.7,21.6,19.8,2.3789,2.3034,39.6254,39.629,11:58:31.611
255,0.0,0.6128,25.6,3.0,0.0,25.7,21.3,19.8,2.4166,2.2278,39.9983,40.0567,11:58:31.878
256,0.0,0.5982,25.6,3.0,0.0513,25.7,21.6,19.1,2.5299,1.8502,39.5594,39.5753,11:58:32.145
257,0.0,0.6116,25.6,3.0,0.022,24.3,21.6,18.8,2.4544,2.4922,40.1582,39.0343,11:58:32.416
258,0.0,0.6458,24.2,3.0,0.0354,25.7,21.6,19.5,3.1341,2.8698,39.6877,39.5881,11:58:32.682
259,0.0,0.6433,24.2,3.0,0.0354,24.3,21.1,20.2,2.7565,3.0963,39.4411,39.8953,11:58:32.913
260,0.0,0.5957,25.6,3.0,0.0928,24.3,21.1,19.3,2.832,2.5677,39.9184,39.4113,11:58:33.143
261,0.0,0.6287,24.2,3.0,0.0146,24.3,21.3,19.3,2.8698,2.1901,39.6071,39.5061,11:58:33.374
262,0.0,0.6287,24.2,3.0,0.0549,24.3,21.6,19.8,2.9075,1.8502,40.3409,39.72,11:58:33.604
263,0.0,0.6336,24.2,3.0,0.0537,24.3,21.3,19.8,2.4544,2.3789,39.2148,39.3062,11:58:33.860
264,0.0,0.603,25.6,3.0,0.0366,24.3,21.3,19.3,1.9258,2.2656,39.3856,39.3669,11:58:34.100
265,0.0,0.6006,24.2,3.0,0.0562,24.3,21.6,19.3,2.7942,2.3034,39.8137,39.2695,11:58:34.330
266,0.0,0.5725,24.2,3.0,0.072,24.3,21.3,19.5,3.5872,3.0208,39.7045,39.4413,11:58:34.566
267,0.0,0.5933,24.2,3.0,0.0354,24.3,21.6,19.5,2.9075,2.5299,39.5318,39.4559,11:58:34.833
268,0.0,0.6055,24.2,3.0,0.0537,24.3,21.1,19.8,2.681,2.3034,39.4309,39.7511,11:58:35.096
269,0.0,0.6507,25.6,3.0,0.0464,24.3,21.1,18.8,2.3411,2.4544,39.6365,39.4938,11:58:35.340
270,0.0,0.5689,25.6,3.0,0.0793,25.7,21.3,19.8,1.6614,2.4544,39.3153,39.451,11:58:35.576
271,0.0,0.6311,24.2,3.0,0.0,24.3,21.3,19.1,2.7565,2.832,39.6249,39.7233,11:58:35.821
272,0.0,0.5713,24.2,3.0,0.0464,24.3,21.8,19.8,3.0208,2.2278,38.7953,39.1554,11:58:36.074
273,0.0,0.636,24.2,3.0,0.0501,24.3,21.6,19.8,3.2096,3.0586,38.8803,38.6859,11:58:36.328
274,0.0,0.6287,25.6,3.0,0.1038,24.3,21.6,19.5,2.8698,2.1901,39.3384,39.5906,11:58:36.558
275,0.0,0.5957,25.6,3.0,0.0684,24.3,21.6,19.8,2.7187,2.039,39.3546,39.2207,11:58:36.798
276,0.0,0.5982,25.6,3.0,0.0403,25.8,21.6,19.3,2.6054,3.9648,38.9198,39.8217,11:58:37.066
277,0.0,0.5725,24.2,3.0,0.0195,25.7,21.6,19.8,3.1718,3.0963,39.7693,39.6266,11:58:37.320
278,0.0,0.5835,24.2,3.0,0.0415,25.8,21.1,18.8,2.983,2.039,39.506,39.4714,11:58:37.569
279,0.0,0.6299,24.2,3.0,0.0354,24.3,21.8,19.3,2.832,2.6432,40.2099,40.4657,11:58:37.833
280,0.0,0.6018,24.2,3.0,0.0415,24.3,21.6,19.8,2.3789,1.8125,39.4874,39.5985,11:58:38.102
281,0.0,0.6238,24.2,3.0,0.0647,24.3,21.6,19.1,2.5299,2.2656,39.3681,39.2632,11:58:38.343
282,0.0,0.6531,25.6,3.0,0.0562,24.3,21.3,19.5,2.4922,3.3984,38.9962,39.7933,11:58:38.577
283,0.0,0.6238,24.2,3.0,0.0195,24.3,21.6,19.8,2.832,3.9648,38.7369,39.0557,11:58:38.810
284,0.0,0.6433,24.2,3.0,0.0159,24.3,21.6,18.8,2.7565,3.7382,38.9548,39.508,11:58:39.043
285,0.0,0.6006,25.6,3.0,0.0342,25.7,21.6,18.8,2.9075,3.3229,39.6055,39.4598,11:58:39.274
286,0.0,0.5969,25.6,3.0,0.0256,25.8,21.3,18.8,4.1536,2.7565,59.0551,57.8557,11:58:39.510
287,0.0,0.6507,25.6,3.0,0.0647,25.8,21.6,19.3,3.1341,4.2669,60.3434,60.6083,11:58:39.779
288,0.0,0.6079,25.6,3.0,0.022,24.3,22.0,19.8,3.2474,4.9466,60.3005,60.0652,11:58:40.050
289,0.0,0.6189,25.6,3.0,0.0159,24.3,21.3,18.8,3.7005,3.0586,60.4408,60.4044,11:58:40.319
290,0.0,0.5884,25.6,3.0,0.0049,25.7,21.6,19.8,3.3229,2.5677,59.8639,59.931,11:58:40.573
291,0.0,0.5579,25.6,3.0,0.0793,25.7,21.6,20.4,2.1901,4.4557,59.6532,59.87,11:58:40.827
292,0.0,0.586,25.6,3.0,0.0501,25.7,21.8,20.0,3.7382,3.8138,59.9547,60.3512,11:58:41.092
293,0.0,0.6006,24.2,3.0,0.0415,25.7,21.1,19.3,4.4179,3.1718,60.501,60.0841,11:58:41.354
294,0.0,0.6201,25.6,3.0,0.0501,25.8,21.6,19.8,2.7565,2.2656,60.1603,60.5524,11:58:41.611
295,0.0,0.5359,25.6,3.0,0.0256,25.7,21.8,19.3,3.4362,2.832,60.467,60.0315,11:58:41.879
296,0.0,0.6409,24.2,3.0,0.0879,25.7,21.8,19.8,3.8138,3.0208,60.0033,60.1917,11:58:42.139
297,0.0,0.6641,24.2,3.0,0.0513,24.3,21.6,18.8,3.776,3.0963,60.6713,60.189,11:58:42.392
298,0.0,0.6128,24.2,3.0,0.0,24.3,21.6,19.1,3.7382,2.983,59.3338,60.1026,11:58:42.631
299,0.0,0.5811,24.2,3.0,0.0,25.7,21.3,20.4,2.1523,3.2851,59.9718,60.0352,11:58:42.863
300,0.0,0.5054,24.2,3.0,0.0,24.3,21.6,19.5,4.0026,3.0208,59.902,59.891,11:58:43.097
301,0.0,0.5823,24.2,3.0,0.0366,24.3,21.6,19.3,2.6054,3.4739,60.347,60.832,11:58:43.336
302,0.0,0.5872,24.2,3.0,0.0146,24.3,21.6,19.8,3.6627,1.8502,60.4923,59.8562,11:58:43.603
303,0.0,0.6983,24.2,3.0,0.1062,24.3,21.6,19.3,2.3411,3.0963,60.0036,59.779,11:58:43.854
304,0.0,0.6555,24.2,3.0,0.0122,24.3,21.1,19.5,3.8515,2.832,60.526,59.7945,11:58:44.124
305,0.0,0.6446,24.2,3.0,0.0562,24.3,21.8,19.3,5.2864,3.2096,59.6932,60.7129,11:58:44.395
306,0.0,0.6153,24.2,3.0,0.072,24.3,21.6,19.3,2.9453,3.2096,59.0962,59.7719,11:58:44.667
307,0.0,0.6165,24.2,3.0,0.0,25.7,21.8,19.3,2.983,4.5312,59.9285,60.288,11:58:44.936
308,0.0,0.6189,24.1,3.0,0.0269,25.7,21.3,19.3,2.983,3.0586,59.8728,59.8153,11:58:45.208
309,0.0,0.5713,25.6,3.0,0.0928,25.7,21.6,20.2,2.8698,2.832,59.6399,58.9749,11:58:45.479
310,0.0,0.5921,25.6,3.0,0.0586,24.3,21.8,19.1,3.3984,2.7187,59.7856,59.6686,11:58:45.749
311,0.0,0.5835,24.2,3.0,0.0793,25.7,21.3,19.1,3.4739,2.9075,60.0314,59.8087,11:58:46.016
312,0.0,0.5823,24.2,3.0,0.0244,24.3,22.0,19.5,3.5494,2.8698,60.3729,59.93,11:58:46.252
313,0.0,0.6201,24.2,3.0,0.0305,24.3,21.6,19.3,3.0586,2.983,59.5401,60.1001,11:58:46.485
314,0.0,0.6714,24.2,3.0,0.083,25.7,21.6,19.8,2.9453,3.4362,59.5091,59.6957,11:58:46.722
315,0.0,0.5579,25.6,3.0,0.0049,25.8,21.3,19.3,2.6054,3.3229,60.0134,59.8719,11:58:46.958
316,0.0,0.6189,25.6,3.0,0.0,24.3,21.1,19.5,2.832,3.2851,59.7844,60.6125,11:58:47.229
317,0.0,0.6189,24.2,3.0,0.022,24.3,21.3,19.3,3.8138,2.1146,59.6166,59.8008,11:58:47.510
318,0.0,0.5872,24.2,3.0,0.0,24.3,21.6,18.8,3.0963,3.7382,59.8068,59.3184,11:58:47.784
319,0.0,0.5811,24.2,3.0,0.022,24.3,21.3,19.8,3.2096,4.1536,59.7973,59.5328,11:58:48.056
320,0.0,0.5933,24.2,3.0,0.0501,24.3,21.6,19.3,4.2291,4.6822,59.3434,60.6824,11:58:48.327
321,0.0,0.6055,24.2,3.0,0.0342,24.3,21.3,19.8,2.9453,2.4922,59.7369,59.7654,11:58:48.598
322,0.0,0.6067,24.2,3.0,0.0354,24.3,21.3,19.3,2.6054,2.7187,59.837,60.0545,11:58:48.866
323,0.0,0.5786,24.2,3.0,0.0647,24.3,21.1,19.3,3.927,3.0586,59.967,59.8161,11:58:49.129
324,0.0,0.5921,24.2,3.0,0.0342,24.3,21.6,19.3,4.3424,2.983,60.4962,61.3318,11:58:49.399
325,0.0,0.5359,24.2,3.0,0.0537,24.3,21.1,19.3,3.3606,2.5677,59.8193,60.1686,11:58:49.670
326,0.0,0.5506,25.6,3.0,0.0049,25.8,21.3,19.5,2.2278,4.0781,62.4126,61.0013,11:58:49.944
327,0.0,0.6104,25.6,3.0,0.083,25.7,21.6,19.8,2.8698,3.2096,59.825,59.6626,11:58:50.216
328,0.0,0.6629,25.6,3.0,0.0317,24.3,21.6,19.1,3.776,2.7942,59.9833,60.2672,11:58:50.490
329,0.0,0.6555,24.2,3.0,0.0293,24.3,21.8,19.8,3.1341,2.7565,60.341,60.3657,11:58:50.761
330,0.0,0.6592,24.2,3.0,0.0159,24.3,21.8,20.2,3.0963,2.9075,59.8021,59.9072,11:58:51.034
331,0.0,0.6384,24.2,3.0,0.0293,24.3,21.6,19.3,3.0963,4.6445,59.4504,59.3165,11:58:51.308
332,0.0,0.6311,24.2,3.0,0.0073,24.3,21.1,19.8,3.5117,2.4544,60.3152,59.3726,11:58:51.586
333,0.0,0.5542,24.2,3.0,0.0769,24.3,21.6,19.8,2.0013,2.7187,60.1262,60.391,11:58:51.857
334,0.0,0.5933,24.2,3.0,0.0586,24.3,21.8,19.8,4.569,2.3034,60.0802,60.3253,11:58:52.130
335,0.0,0.5786,24.2,3.0,0.0256,24.3,21.6,19.8,3.625,2.8698,60.7003,60.7241,11:58:52.374
336,0.0,0.603,25.6,3.0,0.0195,24.3,21.1,19.5,3.3229,2.039,59.7911,59.7911,11:58:52.609
337,0.0,0.6299,24.2,3.0,0.0549,24.3,21.6,19.8,3.0586,3.4362,59.7974,59.851,11:58:52.840
338,0.0,0.6629,24.2,3.0,0.0354,24.3,21.3,19.8,3.927,3.2851,60.2804,60.0072,11:58:53.073
339,0.0,0.6433,25.6,3.0,0.0562,24.3,21.6,19.3,3.1341,4.2291,59.651,59.8178,11:58:53.312
340,0.0,0.5884,24.2,3.0,0.0513,25.7,21.6,19.3,3.8138,2.6054,60.1023,60.2795,11:58:53.557
341,0.0,0.6555,24.2,3.0,0.0549,24.3,21.6,19.8,2.7187,2.8698,61.1066,61.2988,11:58:53.801
342,0.0,0.5884,24.2,3.0,0.0293,24.3,21.6,19.8,4.0026,2.9453,60.4304,59.8529,11:58:54.044
343,0.0,0.6104,25.6,3.0,0.0122,24.3,21.3,19.5,3.3229,4.6445,59.7906,59.2045,11:58:54.276
344,0.0,0.5933,24.2,3.0,0.0061,25.7,21.6,20.2,4.2291,2.2278,60.4827,60.2821,11:58:54.514
345,0.0,0.6018,24.2,3.0,0.0684,24.3,21.8,19.8,3.0586,2.8698,59.6002,59.9305,11:58:54.762
346,0.0,0.6201,24.2,3.0,0.011,24.3,22.0,18.8,5.0976,3.1718,60.1961,59.8489,11:58:55.007
347,0.0,0.5713,24.2,3.0,0.0269,24.3,21.6,19.5,3.3606,2.2656,60.0971,60.0907,11:58:55.257
348,0.0,0.5335,25.6,3.0,0.0354,24.3,21.6,19.8,3.3229,3.0963,60.3611,59.7085,11:58:55.503
349,0.0,0.5359,25.6,3.0,0.0391,25.7,21.6,19.8,4.0403,3.4739,60.0292,59.7587,11:58:55.749
350,0.0,0.5628,24.2,3.0,0.022,24.3,21.6,20.0,3.927,3.3984,59.3955,59.5872,11:58:56.002
351,0.0,0.6238,24.2,3.0,0.0745,24.3,21.8,19.8,3.5117,3.1341,59.7686,59.1461,11:58:56.241
352,0.0,0.6006,25.6,3.0,0.0146,24.3,21.3,18.6,4.9466,3.0963,61.0521,60.8343,11:58:56.477
353,0.0,0.6018,24.2,3.0,0.0244,25.8,21.6,19.3,2.5677,2.4544,60.2578,59.3338,11:58:56.714
354,0.0,0.6348,24.2,3.0,0.0159,24.3,21.8,19.8,2.8698,3.0963,59.9454,59.9016,11:58:56.950
355,0.0,0.6067,25.6,3.0,0.0415,24.3,21.8,19.5,4.0026,2.9453,59.6757,59.7286,11:58:57.184
356,0.0,0.6055,24.2,3.0,0.0195,25.7,21.6,19.8,3.2474,3.0963,60.1416,60.1416,11:58:57.419
357,0.0,0.5933,24.2,3.0,0.0513,24.3,21.6,19.8,3.6627,2.3789,59.7885,59.8429,11:58:57.652
358,0.0,0.6079,24.2,3.0,0.0024,24.3,21.6,19.3,3.3984,4.3802,59.2583,59.1564,11:58:57.890
359,0.0,0.5737,24.2,3.0,0.0464,24.3,21.8,19.3,3.3984,2.9075,60.3137,60.619,11:58:58.161
360,0.0,0.5762,24.2,3.0,0.0842,24.3,22.0,18.8,3.2096,3.0586,59.4188,59.5772,11:58:58.414
361,0.0,0.6079,24.2,3.0,0.0024,24.3,21.3,19.5,3.8138,2.6432,59.8515,59.9695,11:58:58.678
362,0.0,0.5957,24.2,3.0,0.083,25.8,21.8,19.8,3.1718,3.7005,59.698,60.3196,11:58:58.915
363,0.0,0.5762,24.2,3.0,0.0366,24.3,21.3,19.5,3.5494,3.0963,60.091,60.091,11:58:59.149
364,0.0,0.5884,24.2,3.0,0.0464,24.3,21.6,20.0,3.7005,3.0963,60.4477,60.5868,11:58:59.388
365,0.0,0.6153,25.6,3.0,0.0269,24.3,21.6,19.8,5.5507,2.681,80.2263,80.2094,11:58:59.623
366,0.0,0.6006,24.2,3.0,0.1074,25.7,21.6,19.3,4.72,4.0781,79.9424,80.5048,11:58:59.865
367,0.0,0.6299,24.2,3.0,0.0464,24.3,21.6,18.8,4.7578,4.6067,79.8983,79.8983,11:59:00.119
368,0.0,0.6336,24.2,3.0,0.0501,24.3,22.0,19.3,4.4179,2.5677,80.2255,80.6203,11:59:00.356
369,0.0,0.5969,24.2,3.0,0.0501,24.3,21.6,19.8,3.927,4.1914,80.7516,80.7368,11:59:00.631
370,0.0,0.5811,24.2,3.0,0.0464,25.7,21.8,20.0,4.1914,3.8893,80.2174,80.5647,11:59:00.907
371,0.0,0.6287,25.6,3.0,0.0159,25.7,21.6,19.3,4.4934,3.0963,79.8743,80.1589,11:59:01.180
372,0.0,0.5786,25.6,3.0,0.0293,24.3,21.8,19.8,3.5117,4.0026,80.6918,80.1978,11:59:01.447
373,0.0,0.5811,24.2,3.0,0.0195,24.3,21.6,20.0,3.625,3.5117,80.2979,80.704,11:59:01.711
374,0.0,0.5908,24.2,3.0,0.0159,24.3,21.8,20.0,3.5872,3.776,80.5823,80.5211,11:59:01.946
375,0.0,0.6201,24.2,3.0,0.0879,24.3,21.6,20.2,3.6627,3.5117,80.0454,80.6519,11:59:02.186
376,0.0,0.603,24.2,3.0,0.0366,24.3,21.6,18.8,4.2291,3.5494,80.4529,80.664,11:59:02.461
377,0.0,0.6238,24.2,3.0,0.011,24.3,21.8,19.3,3.1718,3.6627,80.5595,80.7901,11:59:02.729
378,0.0,0.5921,24.2,3.0,0.022,24.3,21.6,18.8,4.6067,3.0208,80.3218,80.4303,11:59:02.981
379,0.0,0.6067,24.2,3.0,0.0818,24.3,21.8,20.2,3.7382,3.1341,80.3092,80.7348,11:59:03.249
380,0.0,0.6079,24.2,3.0,0.0537,24.3,21.8,18.8,3.2474,3.2851,80.7695,81.026,11:59:03.521
381,0.0,0.6311,24.2,3.0,0.0598,24.3,21.6,20.2,3.776,4.871,79.9548,80.363,11:59:03.793
382,0.0,0.6433,24.2,3.0,0.0317,25.7,21.1,18.8,3.9648,2.7942,80.1531,80.4752,11:59:04.066
383,0.0,0.603,25.6,3.0,0.061,25.7,21.6,20.2,3.776,3.7005,81.0227,80.9268,11:59:04.337
384,0.0,0.5969,25.6,3.0,0.0549,24.3,21.3,19.8,3.776,4.2669,79.6205,80.9027,11:59:04.613
385,0.0,0.5628,24.2,3.0,0.0415,24.3,21.3,19.8,3.4362,4.3424,79.4305,79.9255,11:59:04.886
386,0.0,0.6079,24.2,3.0,0.0488,24.3,21.3,19.8,3.8515,3.3229,81.3333,80.2974,11:59:05.160
387,0.0,0.6458,24.2,3.0,0.0159,24.3,22.0,18.8,4.8333,2.7942,80.5093,80.8003,11:59:05.436
388,0.0,0.6128,24.2,3.0,0.0916,24.3,21.8,19.3,3.8893,2.832,80.9074,81.1038,11:59:05.675
389,0.0,0.5957,24.2,3.0,0.061,25.7,21.8,19.8,4.0403,4.0403,80.1261,80.5254,11:59:05.914
390,0.0,0.6384,24.2,3.0,0.0488,25.7,21.6,19.3,3.8893,2.983,80.6261,80.2633,11:59:06.175
391,0.0,0.5872,25.6,3.0,0.0928,25.7,21.8,20.4,3.1341,3.3606,79.664,80.0816,11:59:06.440
392,0.0,0.5725,25.6,3.0,0.0269,24.3,21.6,19.8,4.72,3.4362,80.5598,80.7389,11:59:06.719
393,0.0,0.6409,24.2,3.0,0.0745,24.3,21.6,20.7,6.0038,3.2096,79.9966,80.5143,11:59:06.994
394,0.0,0.6055,24.2,3.0,0.0098,24.3,21.8,19.8,3.0208,2.983,81.4156,80.1664,11:59:07.267
395,0.0,0.5762,24.2,3.0,0.061,24.3,21.6,19.8,3.8138,3.8138,80.2759,80.3078,11:59:07.542
396,0.0,0.5921,24.2,3.0,0.0488,24.3,21.8,19.1,4.1914,3.9648,80.1304,80.3309,11:59:07.820
397,0.0,0.6165,24.2,3.0,0.0061,24.3,21.3,19.8,4.6067,3.8893,80.783,80.6312,11:59:08.094
398,0.0,0.5921,25.6,3.0,0.0244,25.7,22.3,19.1,3.5872,3.4362,80.0013,80.0129,11:59:08.370
399,0.0,0.6311,25.6,3.0,0.0049,24.3,21.6,18.8,3.0208,4.3424,78.9338,80.4436,11:59:08.646
400,0.0,0.6165,24.2,3.0,0.0366,24.3,21.8,20.2,4.3424,3.4362,79.8906,80.01,11:59:08.923
401,0.0,0.6116,24.2,3.0,0.0415,24.3,21.8,19.5,3.8515,2.9453,80.6059,80.8651,11:59:09.206
402,0.0,0.6458,24.2,3.0,0.0403,24.3,22.3,19.3,3.1341,3.0963,80.4283,79.679,11:59:09.484
403,0.0,0.5982,24.2,3.0,0.0513,24.3,21.6,19.3,3.6627,4.7955,79.0795,80.0044,11:59:09.760
404,0.0,0.6079,25.6,3.0,0.0208,25.7,21.8,19.8,3.625,2.9075,80.6531,81.0268,11:59:10.034
405,0.0,0.5933,25.6,3.0,0.0256,24.3,21.6,19.8,2.9075,3.1341,80.9488,81.0294,11:59:10.312
406,0.0,0.5676,24.2,3.0,0.0,24.3,21.6,20.0,3.7005,2.8698,79.7354,80.4432,11:59:10.588
407,0.0,0.5591,24.2,3.0,0.0732,24.3,21.8,19.8,3.3984,2.9075,79.6734,80.0185,11:59:10.868
408,0.0,0.6079,24.2,3.0,0.0769,24.3,21.8,19.5,3.8893,4.1158,80.3235,80.706,11:59:11.141
409,0.0,0.5884,24.2,3.0,0.0562,24.3,21.3,19.3,3.927,3.7382,81.659,81.0612,11:59:11.415
410,0.0,0.603,24.2,3.0,0.0049,24.3,21.6,19.3,2.8698,2.7187,80.7157,80.4927,11:59:11.692
411,0.0,0.5689,24.2,3.0,0.0146,24.3,21.6,20.2,3.8515,3.8515,80.1881,80.1633,11:59:11.944
412,0.0,0.636,25.6,3.0,0.0244,24.3,22.0,19.3,4.0781,2.5677,80.3094,80.0424,11:59:12.183
413,0.0,0.6165,24.2,3.0,0.0195,25.7,21.8,19.5,3.5494,3.1341,81.5398,81.4438,11:59:12.421
414,0.0,0.5652,24.2,3.0,0.0,24.3,21.6,19.5,4.3046,4.0026,80.9363,80.9363,11:59:12.659
415,0.0,0.6214,24.2,3.0,0.0,24.3,21.3,19.1,3.7005,3.0963,80.3868,80.3055,11:59:12.903
416,0.0,0.6006,25.6,3.0,0.0293,24.3,21.6,19.8,3.3229,3.5494,81.0353,80.4647,11:59:13.144
417,0.0,0.625,24.2,3.0,0.0366,25.7,22.0,20.4,3.4362,3.2474,79.9711,79.7749,11:59:13.383
418,0.0,0.5811,24.2,3.0,0.0989,24.3,21.8,19.5,4.0781,2.7942,80.3201,80.3402,11:59:13.620
419,0.0,0.6104,24.2,3.0,0.0146,24.3,21.6,19.8,3.3229,3.5872,79.6012,79.5683,11:59:13.858
420,0.0,0.6067,24.2,3.0,0.0317,25.7,22.3,20.4,4.0781,3.625,80.6039,80.0565,11:59:14.095
421,0.0,0.6983,24.2,3.0,0.0195,24.3,21.6,20.4,4.1158,3.625,80.3186,80.358,11:59:14.332
422,0.0,0.6104,24.2,3.0,0.0171,24.3,21.6,19.8,3.776,3.2096,80.2431,80.2431,11:59:14.569
423,0.0,0.5908,25.6,3.0,0.0635,24.3,21.6,20.0,3.6627,3.2096,80.1065,80.1012,11:59:14.808
424,0.0,0.669,24.2,3.0,0.0781,25.7,21.6,19.5,3.4739,3.3229,80.9568,80.9489,11:59:15.046
425,0.0,0.6116,24.2,3.0,0.0171,24.3,21.6,19.3,4.6822,2.4544,80.1289,80.2249,11:59:15.295
426,0.0,0.6189,24.2,3.0,0.0354,24.3,22.3,19.8,4.4179,3.3984,80.9302,80.0592,11:59:15.534
427,0.0,0.6079,25.6,3.0,0.0403,24.3,21.8,19.5,4.4557,4.2669,79.8253,80.1396,11:59:15.776
428,0.0,0.6079,24.2,3.0,0.0,25.7,21.6,19.8,4.2291,3.5494,79.7244,79.8072,11:59:16.017
429,0.0,0.5737,24.2,3.0,0.0793,24.3,21.8,19.1,3.5494,3.6627,80.1731,80.1869,11:59:16.256
430,0.0,0.5786,24.2,3.0,0.0501,24.3,21.8,19.5,3.3984,4.3802,80.7975,80.7975,11:59:16.499
431,0.0,0.5689,25.6,3.0,0.0208,24.3,21.8,18.8,3.3984,2.9075,80.3705,80.3613,11:59:16.736
432,0.0,0.5737,24.2,3.0,0.0391,25.7,21.8,19.8,4.1158,3.4739,80.9377,80.9377,11:59:16.979
433,0.0,0.5811,24.2,3.0,0.0842,24.3,22.3,20.0,3.8138,3.2851,80.468,80.5725,11:59:17.217
434,0.0,0.5811,25.6,3.0,0.0159,24.3,22.0,18.8,3.5872,2.832,80.0214,80.5709,11:59:17.458
435,0.0,0.586,25.6,3.0,0.0061,25.7,21.6,20.7,2.7187,2.983,80.6763,80.0613,11:59:17.694
436,0.0,0.5823,24.2,3.0,0.0305,24.3,22.0,19.1,5.1354,2.9453,80.9403,81.6519,11:59:17.930
