Log,ac_flowrate,cp_pressure,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
218,37.0,0.5347,24.4,1.5,0.0,27.1,27.5,24.8,2.832,2.4922,59.9063,59.784,12:53:14.567
219,37.0,0.5127,24.4,1.5,0.022,25.6,27.3,25.0,1.9635,2.7942,60.1247,60.4892,12:53:14.802
220,37.0,0.4602,25.9,1.5,0.1135,25.6,27.3,25.0,2.681,2.2278,60.5247,60.0933,12:53:15.033
221,37.0,0.5261,24.4,1.5,0.0732,25.6,26.8,25.0,2.0013,3.2096,59.5191,59.3434,12:53:15.265
222,37.0,0.492,24.4,1.5,0.0208,25.6,26.8,25.0,2.7565,2.0013,59.9512,59.7397,12:53:15.494
223,37.0,0.5054,25.9,1.5,0.0195,27.1,27.0,24.8,2.0768,1.8502,59.777,60.0354,12:53:15.723
224,37.0,0.5127,24.4,1.5,0.0073,25.6,27.0,25.4,2.2278,3.0208,59.6737,60.0649,12:53:15.950
225,37.0,0.4675,25.9,1.5,0.0562,25.6,27.0,25.2,2.3034,2.1523,59.9717,60.0985,12:53:16.178
226,37.0,0.4773,24.4,1.5,0.0208,27.1,27.5,25.0,2.5677,2.5299,60.258,59.4462,12:53:16.406
227,37.0,0.5237,24.5,1.5,0.0256,25.6,27.3,24.5,2.983,1.3216,59.8703,59.9386,12:53:16.637
228,37.0,0.4859,24.4,1.5,0.0,25.6,27.0,24.3,2.2278,2.7942,59.7476,59.7476,12:53:16.889
229,37.0,0.4688,25.9,1.5,0.0049,25.6,27.3,24.5,2.4922,2.039,59.9502,59.9766,12:53:17.133
230,37.0,0.4724,25.9,1.5,0.0488,25.6,26.6,25.4,2.3034,2.9453,59.8377,59.7316,12:53:17.379
231,37.0,0.4602,25.9,1.5,0.0293,25.6,27.0,25.7,2.7187,1.6237,59.8865,59.7061,12:53:17.644
232,37.0,0.448,25.9,1.5,0.022,25.6,27.0,23.8,2.3034,2.1523,59.9006,60.2016,12:53:17.907
233,37.0,0.4553,25.9,1.5,0.0964,25.6,27.0,24.8,2.681,2.3789,59.6315,59.7422,12:53:18.170
234,37.0,0.4724,24.4,1.5,0.0745,27.1,27.0,24.3,3.2474,2.3034,60.2975,59.9285,12:53:18.432
235,37.0,0.4639,24.4,1.5,0.0,25.6,27.0,24.5,3.5494,2.4922,59.5755,60.073,12:53:18.662
236,37.0,0.481,25.9,1.5,0.0,25.6,26.8,24.5,2.1901,2.1901,60.0402,60.0402,12:53:18.891
237,37.0,0.481,24.4,1.5,0.0305,25.6,27.0,24.5,3.625,1.6237,59.9043,59.7279,12:53:19.119
238,37.0,0.4602,24.4,1.5,0.0464,25.6,27.3,24.5,1.9258,2.4544,60.2641,60.3036,12:53:19.347
239,37.0,0.4822,24.4,1.5,0.1184,25.6,27.5,24.8,2.832,1.5859,59.8262,59.789,12:53:19.612
240,37.0,0.5005,25.9,1.5,0.0598,25.6,27.5,24.8,1.6614,2.1523,59.8903,60.0942,12:53:19.856
241,37.0,0.4785,25.9,1.5,0.0342,27.1,26.8,25.0,2.3411,2.832,59.7558,59.8328,12:53:20.086
242,37.0,0.5127,24.4,1.5,0.0256,27.1,27.0,24.8,2.0013,2.4166,60.6226,60.1944,12:53:20.358
243,37.0,0.4639,24.5,1.5,0.0293,25.6,27.7,24.8,2.3789,2.8698,59.3844,59.3489,12:53:20.592
244,37.0,0.4553,24.4,1.5,0.0,25.6,27.0,24.3,1.888,2.0768,59.8497,60.5133,12:53:20.828
245,37.0,0.5176,24.5,1.5,0.0305,25.6,27.3,24.5,2.3411,2.8698,59.7839,59.6765,12:53:21.091
246,37.0,0.4859,25.9,1.5,0.0439,25.6,27.0,24.8,2.1523,2.3789,59.9067,60.0452,12:53:21.350
247,37.0,0.481,24.4,1.5,0.0122,25.6,27.5,24.5,1.9258,2.1901,59.7625,60.1219,12:53:21.579
248,37.0,0.5017,24.5,1.5,0.0195,25.6,27.0,24.3,2.1523,2.6432,60.5475,59.7902,12:53:21.808
249,37.0,0.5005,24.4,1.5,0.0269,25.6,27.0,25.0,2.1146,2.5299,60.2155,59.9734,12:53:22.074
250,37.0,0.4248,24.5,1.5,0.0122,25.6,27.0,24.1,2.4166,3.0963,60.4792,60.7028,12:53:22.312
251,37.0,0.4395,24.5,1.5,0.0,25.6,27.3,24.8,2.5677,2.3034,59.4867,59.8411,12:53:22.579
252,37.0,0.4248,24.4,1.5,0.0696,25.6,27.3,25.0,1.5104,2.4166,59.2652,60.0426,12:53:22.849
253,37.0,0.4724,24.4,1.5,0.0586,25.6,27.0,24.8,2.9075,2.0768,60.5751,60.0958,12:53:23.120
254,37.0,0.4309,24.5,1.5,0.0439,25.6,27.0,24.5,4.0781,1.8125,60.8143,59.8585,12:53:23.386
255,37.0,0.4553,24.5,1.5,0.0354,25.6,27.0,25.0,2.5299,2.9075,59.9909,59.9062,12:53:23.653
256,37.0,0.4639,24.5,1.5,0.0061,25.6,27.5,24.5,2.3411,2.4166,59.45,59.8645,12:53:23.922
257,37.0,0.3919,24.4,1.5,0.0,25.6,27.0,25.0,2.1901,2.3411,60.0656,60.1471,12:53:24.190
258,37.0,0.4932,24.4,1.5,0.0073,27.1,27.3,24.8,2.1901,2.4544,60.1748,59.5993,12:53:24.459
259,37.0,0.4553,25.9,1.5,0.0244,27.1,27.0,25.0,1.9635,2.3411,59.807,59.9003,12:53:24.728
260,37.0,0.4651,25.9,1.5,0.0244,27.1,27.3,25.2,2.7565,1.9258,60.8388,61.0968,12:53:24.996
261,37.0,0.4724,25.9,1.5,0.0244,27.1,27.0,24.5,2.983,2.983,59.4475,59.4189,12:53:25.261
262,37.0,0.4199,25.9,1.5,0.0745,25.6,27.5,24.5,2.6054,2.0013,60.2176,61.1467,12:53:25.528
263,37.0,0.4968,25.9,1.5,0.0049,27.1,27.7,24.3,2.4922,2.3789,59.9454,60.2901,12:53:25.795
264,37.0,0.4724,25.9,1.5,0.0513,25.6,27.3,24.8,2.4544,2.4922,60.1793,60.1186,12:53:26.062
265,37.0,0.5127,24.5,1.5,0.0513,25.6,27.5,25.4,2.2278,2.5677,60.3029,60.1689,12:53:26.336
266,37.0,0.5017,24.4,1.5,0.0366,25.6,27.3,25.2,2.3411,1.6614,59.8787,60.0683,12:53:26.602
267,37.0,0.4932,24.4,1.5,0.022,25.6,27.0,25.0,2.2656,2.2278,59.876,59.7805,12:53:26.871
268,37.0,0.5481,24.4,1.5,0.0317,25.6,27.0,24.5,2.7187,2.3789,60.5152,60.3597,12:53:27.141
269,37.0,0.4968,24.4,1.5,0.0159,25.6,27.0,24.8,2.9453,2.7942,59.8787,59.8981,12:53:27.412
270,37.0,0.4968,24.4,1.5,0.0208,25.6,27.0,24.8,2.2278,2.4166,59.885,59.8687,12:53:27.679
271,37.0,0.4883,25.9,1.5,0.0671,25.6,26.8,24.5,2.9453,2.7942,60.2476,60.1563,12:53:27.920
272,37.0,0.4724,24.4,1.5,0.0098,25.6,27.0,25.0,2.6432,2.4544,60.8941,59.7799,12:53:28.151
273,37.0,0.5103,24.5,1.5,0.0,25.6,27.0,25.0,2.9075,2.1523,59.8687,60.0002,12:53:28.384
274,37.0,0.5066,25.9,1.5,0.0549,27.1,26.8,25.2,2.5677,2.5299,59.1128,59.3699,12:53:28.614
275,37.0,0.5261,24.4,1.5,0.0391,25.6,26.8,24.8,1.8502,2.3034,59.9601,59.8343,12:53:28.847
276,37.0,0.4859,25.9,1.5,0.1111,25.6,27.3,25.2,2.1901,3.3229,59.6173,60.0004,12:53:29.076
277,37.0,0.4736,24.5,1.5,0.0549,25.6,27.0,24.8,3.1718,2.4166,59.7797,59.6922,12:53:29.307
278,37.0,0.4541,24.5,1.5,0.0171,25.6,26.8,25.0,2.8698,2.0013,60.7294,60.3746,12:53:29.537
279,37.0,0.4334,25.9,1.5,0.0391,25.6,27.5,24.5,3.0963,2.0768,59.915,59.6772,12:53:29.773
280,37.0,0.5335,24.4,1.5,0.0171,27.1,27.3,24.5,3.0963,2.1901,60.345,60.9607,12:53:30.009
281,37.0,0.4382,24.4,1.5,0.0208,25.6,27.3,25.2,2.681,2.1146,60.01,59.9373,12:53:30.241
282,37.0,0.459,25.9,1.5,0.1209,25.6,27.0,25.0,3.0208,2.7565,60.2572,59.6617,12:53:30.471
283,37.0,0.5298,24.5,1.5,0.0537,25.6,27.3,25.4,2.4922,2.039,61.1432,60.1225,12:53:30.700
284,37.0,0.5054,24.4,1.5,0.0293,25.6,27.5,24.8,1.9258,3.3606,59.6406,60.0897,12:53:30.946
285,37.0,0.4407,25.9,1.5,0.0146,25.6,27.0,24.3,2.681,3.0208,60.2019,59.9528,12:53:31.179
286,37.0,0.4431,24.5,1.5,0.0171,27.1,27.0,24.3,3.6627,2.6432,60.1929,59.7952,12:53:31.410
287,37.0,0.448,24.4,1.5,0.0,25.6,27.0,25.4,2.4922,1.4726,60.2215,60.4968,12:53:31.646
288,37.0,0.4956,25.9,1.5,0.0,25.6,27.3,25.0,3.2474,2.983,59.3178,59.1208,12:53:31.876
289,37.0,0.5029,24.4,1.5,0.0122,27.1,27.0,24.8,2.4544,2.2656,60.876,60.7195,12:53:32.107
290,37.0,0.4736,24.4,1.5,0.0098,25.6,26.8,24.8,2.681,3.2851,59.5921,59.571,12:53:32.342
291,37.0,0.5213,25.9,1.5,0.0146,25.6,27.5,25.0,2.5299,2.3789,60.0251,60.8021,12:53:32.573
292,37.0,0.4822,24.4,1.5,0.0549,25.6,27.0,25.0,2.2278,3.3984,59.4379,59.3494,12:53:32.805
293,37.0,0.5298,24.4,1.5,0.0305,25.6,27.0,24.8,2.681,2.039,60.6941,60.9111,12:53:33.036
294,37.0,0.4639,25.9,1.5,0.022,25.6,26.8,24.3,2.7565,2.4544,59.8951,60.0873,12:53:33.274
295,37.0,0.5164,24.5,1.5,0.0867,25.6,27.0,25.0,3.0963,2.9075,59.2808,59.6356,12:53:33.504
296,37.0,0.4431,24.5,1.5,0.0195,25.6,27.0,25.4,2.3789,1.6992,59.7938,59.8729,12:53:33.735
297,37.0,0.4883,24.5,1.5,0.0769,27.1,27.0,25.0,2.4922,1.6614,59.534,59.779,12:53:33.966
298,37.0,0.4505,24.4,1.5,0.0293,27.1,27.0,25.0,2.3789,3.2474,59.9442,59.8712,12:53:34.200
299,37.0,0.5347,25.9,1.5,0.0403,27.1,27.0,25.0,3.2096,1.888,59.8875,59.9828,12:53:34.470
300,37.0,0.5115,25.9,1.5,0.0159,27.1,27.0,24.5,2.681,2.5299,59.3417,59.5863,12:53:34.739
301,37.0,0.4651,24.4,1.5,0.011,25.6,27.7,25.2,2.9453,2.9075,59.3444,59.7217,12:53:35.004
302,37.0,0.4492,24.5,1.5,0.0244,25.6,27.5,24.5,2.5677,3.1341,59.1799,59.1751,12:53:35.238
303,37.0,0.4456,25.9,1.5,0.0159,25.6,27.3,24.3,2.9453,2.4166,59.9266,60.329,12:53:35.469
304,37.0,0.3626,24.4,1.5,0.0,27.1,27.0,25.0,2.2656,2.039,59.6594,59.3455,12:53:35.702
305,37.0,0.4578,24.4,1.5,0.0122,25.6,26.8,24.3,2.039,2.9453,59.4401,59.9019,12:53:35.949
306,37.0,0.481,24.4,1.5,0.0195,25.6,27.0,24.5,2.3411,2.983,59.7051,59.7348,12:53:36.190
307,37.0,0.4639,24.5,1.5,0.0,25.6,27.3,25.0,2.5677,2.4544,59.859,58.6608,12:53:36.439
308,37.0,0.5127,25.9,1.5,0.0598,27.1,27.3,24.8,2.7565,2.7565,60.3888,59.956,12:53:36.685
309,37.0,0.4651,24.5,1.5,0.061,27.1,27.3,24.8,2.3411,3.2096,59.0331,59.4413,12:53:36.931
310,37.0,0.3967,24.4,1.5,0.0549,27.1,27.3,24.5,3.2474,2.7187,59.8057,59.9856,12:53:37.179
311,37.0,0.4822,25.9,1.5,0.0,27.1,27.5,25.0,3.0208,2.2656,60.006,60.3599,12:53:37.456
312,37.0,0.5237,25.9,1.5,0.0537,27.1,27.3,24.5,2.1146,3.2851,59.8218,59.9817,12:53:37.725
313,37.0,0.4675,25.9,1.5,0.0342,27.1,26.8,24.5,2.8698,1.9258,59.8596,59.8393,12:53:37.993
314,37.0,0.4627,25.9,1.5,0.0,27.1,27.5,25.4,2.5677,3.0586,60.0879,60.5198,12:53:38.250
315,37.0,0.4907,25.9,1.5,0.0,27.1,27.3,25.0,2.3034,1.8125,60.9784,61.3358,12:53:38.506
316,37.0,0.4761,25.9,1.5,0.0122,27.1,26.6,25.0,2.983,2.039,61.0754,60.3282,12:53:38.770
317,37.0,0.4834,25.9,1.5,0.011,25.6,26.6,25.0,2.1901,2.6054,59.7759,59.9119,12:53:39.039
318,37.0,0.4871,24.5,1.5,0.0073,25.6,26.8,25.0,2.3034,3.2096,59.8396,59.7137,12:53:39.309
319,37.0,0.531,25.9,1.5,0.0244,25.6,27.3,24.8,2.1901,1.7747,59.9882,59.9192,12:53:39.584
320,37.0,0.4651,25.9,1.5,0.0171,25.6,26.6,25.4,2.1146,2.3411,60.3029,60.1981,12:53:39.831
321,37.0,0.4285,24.4,1.5,0.0732,27.1,27.3,24.5,2.832,2.6432,59.6116,60.7474,12:53:40.098
322,37.0,0.492,24.4,1.5,0.0635,25.6,27.0,25.0,3.5117,2.1901,60.0473,59.7914,12:53:40.334
323,37.0,0.5786,24.4,1.5,0.1062,25.6,27.0,25.4,1.9635,2.1901,59.4428,60.1252,12:53:40.577
324,37.0,0.4834,24.4,1.5,0.0122,25.6,27.3,24.5,1.737,1.9635,59.8475,60.0177,12:53:40.849
325,37.0,0.47,24.4,1.5,0.0146,25.6,27.0,25.0,2.832,2.0768,60.1678,59.5613,12:53:41.121
326,37.0,0.5017,24.4,1.5,0.0501,25.6,27.0,25.0,3.5494,2.0768,59.7673,59.892,12:53:41.365
327,37.0,0.4968,24.5,1.5,0.022,25.6,27.0,24.5,2.0013,1.6237,59.8667,60.0773,12:53:41.602
328,37.0,0.459,24.5,1.5,0.0342,25.6,27.0,24.5,2.3034,2.1146,60.0988,59.9799,12:53:41.868
329,37.0,0.4505,24.4,1.5,0.0024,25.6,27.3,24.5,2.7565,1.7747,59.7113,59.6445,12:53:42.139
330,37.0,0.4907,24.4,1.5,0.0452,25.6,27.0,24.5,2.9075,2.7187,59.5505,59.3963,12:53:42.416
331,37.0,0.4859,24.5,1.5,0.0,25.6,27.3,24.3,2.2278,1.9258,59.8823,59.9063,12:53:42.690
332,37.0,0.4761,24.4,1.5,0.0208,27.1,27.3,25.0,2.1146,1.6992,60.6289,59.6738,12:53:42.968
333,37.0,0.4675,24.4,1.5,0.0244,27.1,27.5,25.0,3.0586,2.039,59.8406,60.0597,12:53:43.239
334,37.0,0.4981,25.9,1.5,0.0439,27.1,27.0,24.8,2.3411,1.4726,60.098,60.2414,12:53:43.511
335,37.0,0.4932,25.9,1.5,0.0,25.6,27.0,24.8,1.737,2.5677,62.9341,60.5661,12:53:43.790
336,37.0,0.5298,25.9,1.5,0.0171,25.6,27.3,24.5,3.1341,3.2474,60.0581,60.5655,12:53:44.057
337,37.0,0.5127,25.9,1.5,0.0818,25.6,27.0,25.0,1.5482,3.0586,60.1348,59.8985,12:53:44.317
338,37.0,0.4761,25.9,1.5,0.0452,25.6,27.3,25.4,2.4544,2.7565,59.5633,59.8,12:53:44.575
339,37.0,0.4981,25.9,1.5,0.0,25.6,26.8,25.0,1.9258,2.3034,60.6037,59.7639,12:53:44.840
340,37.0,0.4736,24.4,1.5,0.094,25.6,27.0,25.0,2.7942,1.8502,59.6338,59.5802,12:53:45.111
341,37.0,0.52,24.4,1.5,0.011,25.6,27.0,25.0,2.4544,2.1146,61.2137,60.821,12:53:45.386
342,37.0,0.5261,24.4,1.5,0.0012,25.6,27.0,24.5,2.681,2.0013,60.2686,60.1615,12:53:45.660
343,37.0,0.4651,24.4,1.5,0.0793,25.6,27.0,25.0,1.8125,2.6432,59.8995,59.9029,12:53:45.938
344,37.0,0.5176,24.5,1.5,0.0452,25.6,27.3,25.0,2.9453,2.3034,59.7818,60.2128,12:53:46.208
345,37.0,0.4724,24.4,1.5,0.0024,27.1,26.8,25.4,3.0586,2.0013,59.951,60.5749,12:53:46.481
346,37.0,0.4627,24.4,1.5,0.0,25.6,27.0,24.8,2.5299,1.8502,59.9702,59.7393,12:53:46.747
347,37.0,0.4407,24.5,1.5,0.0391,25.6,27.5,24.5,2.3034,2.1146,60.0238,60.3246,12:53:46.986
348,37.0,0.4505,25.9,1.5,0.0073,25.6,27.0,25.4,3.9648,2.8698,60.5522,60.0062,12:53:47.220
349,37.0,0.4456,24.4,1.5,0.0,25.6,27.3,25.2,1.888,2.2656,59.8453,59.6771,12:53:47.454
350,37.0,0.4675,24.5,1.5,0.0452,25.6,27.0,24.3,2.5677,2.4166,59.3566,59.6491,12:53:47.688
351,37.0,0.47,25.9,1.5,0.0793,25.6,27.5,24.8,2.1523,3.1718,59.5352,59.5439,12:53:47.922
352,37.0,0.4859,24.4,1.5,0.0,25.6,26.8,24.5,2.7187,2.9453,59.9562,59.8119,12:53:48.158
353,37.0,0.4651,24.5,1.5,0.0,25.6,27.5,25.0,2.5299,2.2278,61.16,62.1674,12:53:48.397
354,37.0,0.4761,25.9,1.5,0.0,25.6,27.3,24.1,2.6432,1.5482,61.5501,60.7243,12:53:48.637
355,37.0,0.4212,24.4,1.5,0.0305,27.1,27.0,24.5,1.9635,2.3034,60.614,59.759,12:53:48.871
356,37.0,0.5213,24.4,1.5,0.0244,25.6,26.8,25.2,3.0586,2.6432,60.2504,60.1087,12:53:49.105
357,37.0,0.4639,24.4,1.5,0.0159,25.6,27.3,24.3,2.3034,3.2851,59.9652,60.4421,12:53:49.340
358,37.0,0.5127,25.9,1.5,0.0024,27.1,27.3,25.4,2.0013,2.1523,59.8267,59.8267,12:53:49.581
359,37.0,0.5347,24.4,1.5,0.0452,25.6,27.3,24.8,2.2656,3.0586,60.1149,60.0267,12:53:49.819
360,37.0,0.4651,24.5,1.5,0.0403,25.6,26.8,25.2,2.832,2.983,60.1098,59.7593,12:53:50.064
361,37.0,0.5249,25.9,1.5,0.0354,25.6,27.0,24.3,2.1146,2.832,59.7943,59.8071,12:53:50.298
362,37.0,0.5078,24.4,1.5,0.0208,25.6,27.0,24.5,3.8138,2.0013,61.0698,60.1464,12:53:50.532
363,37.0,0.4553,24.4,1.5,0.0171,25.6,27.0,24.1,2.1523,2.4544,59.9872,60.0989,12:53:50.766
364,37.0,0.4883,25.9,1.5,0.0073,25.6,27.0,25.2,2.6054,2.1901,60.0588,60.0588,12:53:51.001
365,37.0,0.4981,24.4,1.5,0.0,25.7,27.0,24.5,2.4544,2.2656,60.229,61.1295,12:53:51.233
366,37.0,0.481,24.5,1.5,0.0317,25.6,27.0,25.0,2.0768,1.7747,59.931,60.0109,12:53:51.470
367,37.0,0.5347,24.4,1.5,0.0305,25.6,27.3,25.4,1.7747,2.1146,59.4984,59.9913,12:53:51.709
368,37.0,0.5347,24.5,1.5,0.061,27.1,27.0,25.2,2.4922,2.4922,59.8062,59.9724,12:53:51.945
369,37.0,0.4224,24.4,1.5,0.0,25.6,27.0,25.4,4.569,2.7942,60.2579,60.649,12:53:52.182
370,37.0,0.5078,24.5,1.5,0.0488,25.6,27.3,25.0,3.2474,2.4544,59.9833,59.8911,12:53:52.424
371,37.0,0.481,25.9,1.5,0.061,25.6,27.0,24.5,4.1158,2.1146,59.9229,60.0605,12:53:52.666
372,37.0,0.4968,24.4,1.5,0.0049,27.1,27.5,24.5,2.7565,2.3411,59.8641,59.8641,12:53:52.900
373,37.0,0.4761,24.4,1.5,0.0049,25.6,27.0,24.8,2.3034,2.1523,60.4906,60.0021,12:53:53.138
374,37.0,0.481,24.4,1.5,0.0562,25.6,27.5,24.1,3.3606,1.7747,60.0604,59.9839,12:53:53.387
375,37.0,0.4883,24.4,1.5,0.0146,25.6,27.5,24.3,4.7578,1.5482,59.9685,60.006,12:53:53.637
376,37.0,0.4871,24.5,1.5,0.0171,25.7,27.3,24.5,2.983,2.4166,60.0081,59.8587,12:53:53.902
377,37.0,0.4395,24.5,1.5,0.0,25.6,27.0,24.5,3.7382,2.6054,60.1889,59.8403,12:53:54.178
378,37.0,0.4907,24.5,1.5,0.0366,25.6,27.0,25.0,2.1901,2.5677,59.3837,59.8467,12:53:54.451
379,37.0,0.5103,24.4,1.5,0.0,25.6,26.6,24.8,2.0013,1.7747,59.5967,59.9315,12:53:54.723
380,37.0,0.4675,24.4,1.5,0.0403,25.6,27.5,25.2,1.9258,2.4166,60.4477,60.1057,12:53:54.982
381,37.0,0.4456,25.9,1.5,0.0464,27.1,27.3,25.2,3.2474,2.3789,59.8035,59.6218,12:53:55.253
382,37.0,0.4773,25.9,1.5,0.0537,27.1,27.5,24.5,2.9453,2.039,59.9221,59.5408,12:53:55.527
383,37.0,0.4785,25.9,1.5,0.0,25.7,26.6,24.5,2.3034,2.2278,60.7851,59.1233,12:53:55.801
384,37.0,0.4651,24.4,1.5,0.0,25.7,27.0,25.0,2.2278,2.6054,59.8753,60.1138,12:53:56.074
385,37.0,0.5213,24.4,1.5,0.0696,25.7,27.0,25.0,2.4166,2.2656,60.2407,60.1196,12:53:56.345
386,37.0,0.5054,24.4,1.5,0.0098,25.7,27.7,24.5,3.2096,1.3594,59.8157,59.9317,12:53:56.609
387,37.0,0.5359,24.4,1.5,0.0,25.7,27.0,25.0,2.2656,2.7187,59.5579,60.1804,12:53:56.880
388,37.0,0.448,24.4,1.5,0.0415,25.7,27.7,24.5,3.0586,2.3789,60.6179,59.9269,12:53:57.154
389,37.0,0.5408,24.5,1.5,0.0598,25.7,27.0,25.4,2.4544,2.7187,61.2196,61.3854,12:53:57.426
390,37.0,0.47,24.4,1.5,0.0415,25.7,27.5,24.8,1.8502,2.3789,59.7429,59.913,12:53:57.700
391,37.0,0.4309,25.9,1.5,0.0,27.2,27.3,25.0,2.0013,3.0208,60.2309,59.6134,12:53:57.974
392,37.0,0.4541,25.9,1.5,0.0671,27.2,27.0,24.8,2.5299,2.0013,60.2467,59.673,12:53:58.254
393,37.0,0.5481,25.9,1.5,0.0696,25.7,27.7,25.0,3.0963,2.3411,60.1176,59.987,12:53:58.530
394,37.0,0.4346,24.4,1.5,0.0,27.2,27.3,25.0,2.6054,2.039,59.8811,59.821,12:53:58.773
395,37.0,0.4297,24.4,1.5,0.022,25.7,27.0,24.5,4.4179,2.1146,60.7156,60.3959,12:53:59.015
396,37.0,0.5029,24.4,1.5,0.0501,25.7,27.0,24.5,3.7382,2.1523,60.0683,60.3593,12:53:59.257
397,37.0,0.4785,24.4,1.5,0.011,25.7,26.8,24.5,3.2851,1.8125,59.9793,60.0551,12:53:59.518
398,37.0,0.4871,25.9,1.5,0.0098,25.7,27.0,25.0,2.9453,2.0768,59.7016,59.8309,12:53:59.775
399,37.0,0.4224,25.9,1.5,0.0415,25.7,27.7,25.2,2.9453,2.2656,60.0261,59.8932,12:54:00.014
400,37.0,0.4431,24.4,1.5,0.0,25.7,27.0,25.0,2.039,3.5872,60.0318,59.8081,12:54:00.291
401,37.0,0.4822,24.5,1.5,0.083,25.7,27.0,24.5,3.2096,2.3789,60.1563,59.9643,12:54:00.565
402,37.0,0.5164,24.5,1.5,0.0256,25.7,27.0,24.5,1.7747,2.1523,60.1959,60.3176,12:54:00.848
403,37.0,0.4834,24.4,1.5,0.0293,27.2,27.3,25.0,2.6054,2.039,60.1101,60.0461,12:54:01.143
404,37.0,0.4932,25.9,1.5,0.0195,27.2,27.5,24.3,2.7187,1.8125,59.9436,59.8374,12:54:01.392
405,37.0,0.4968,24.4,1.5,0.0501,25.8,27.0,25.0,2.7187,2.039,59.8466,59.9061,12:54:01.675
406,37.0,0.5029,24.5,1.5,0.0635,25.8,27.0,24.3,2.039,2.3411,59.7282,59.793,12:54:01.956
407,37.0,0.4492,24.4,1.5,0.0,25.8,27.3,25.0,2.4544,2.7187,59.9738,60.6263,12:54:02.231
408,37.0,0.448,24.4,1.5,0.0366,25.8,27.0,24.5,2.3789,2.6432,59.8062,59.8975,12:54:02.508
409,37.0,0.4736,24.4,1.5,0.0,25.8,27.3,24.8,2.983,2.3789,60.1023,60.1462,12:54:02.782
410,37.0,0.4834,24.5,1.5,0.0501,27.3,27.0,25.2,2.3034,2.4166,60.148,60.1595,12:54:03.060
411,37.0,0.459,25.9,1.5,0.0073,27.3,27.7,24.8,2.9453,2.6432,60.0499,59.4073,12:54:03.336
412,37.0,0.5298,24.4,1.5,0.0,25.8,27.5,24.5,2.4922,1.3594,59.9632,60.0366,12:54:03.612
413,37.0,0.4456,24.5,1.5,0.0391,25.8,27.5,25.0,3.2096,1.6237,60.149,59.8639,12:54:03.884
414,37.0,0.5164,24.4,1.5,0.0049,25.9,27.3,25.0,3.2851,2.039,59.6663,59.6276,12:54:04.159
415,37.0,0.5213,24.4,1.5,0.0403,25.8,27.5,25.0,2.4544,3.8893,59.8805,59.9548,12:54:04.434
416,37.0,0.4932,24.4,1.5,0.0513,25.9,27.0,25.4,2.6432,2.1901,59.9838,59.8035,12:54:04.708
417,37.0,0.4773,24.4,1.5,0.0073,25.9,27.0,25.0,2.6054,2.3789,59.755,60.0306,12:54:04.984
418,37.0,0.4602,25.9,1.5,0.0305,27.4,27.0,24.5,2.0768,2.1146,59.8057,60.0237,12:54:05.259
419,37.0,0.531,25.9,1.5,0.0269,27.4,27.0,24.5,2.6054,2.3789,60.352,60.4622,12:54:05.533
420,37.0,0.4871,25.9,1.5,0.0305,25.9,27.0,24.5,2.039,3.1341,60.0755,60.3153,12:54:05.815
421,37.0,0.52,25.9,1.5,0.1453,25.9,27.5,25.0,2.6054,2.681,59.8823,60.037,12:54:06.073
422,37.0,0.4932,24.4,1.5,0.0098,27.4,27.3,24.5,2.3789,2.2278,60.0881,59.9705,12:54:06.333
423,37.0,0.5432,24.4,1.5,0.0671,25.9,27.3,24.5,2.9075,2.2656,59.8183,60.0345,12:54:06.573
424,37.0,0.4822,24.4,1.5,0.0146,25.9,27.0,24.8,2.4544,2.8698,59.785,59.785,12:54:06.811
425,37.0,0.4859,25.9,1.5,0.0842,26.0,27.0,25.0,2.3411,3.1341,60.9801,61.4765,12:54:07.048
426,37.0,0.4907,24.4,1.5,0.0171,26.0,27.7,25.4,3.4362,2.4166,59.9324,59.682,12:54:07.283
427,37.0,0.5152,24.4,1.5,0.0159,26.0,27.0,24.8,2.5299,2.0013,59.8845,60.3564,12:54:07.519
428,37.0,0.4431,25.9,1.5,0.0317,26.0,27.0,25.7,3.2851,1.6614,60.28,60.4358,12:54:07.758
429,37.0,0.52,25.9,1.5,0.0562,27.5,27.0,25.2,3.5872,2.3411,59.5307,59.7099,12:54:08.002
430,37.0,0.5164,24.5,1.5,0.0,26.0,27.5,24.5,2.3034,2.5677,59.8552,59.4806,12:54:08.238
431,37.0,0.5457,24.4,1.5,0.0208,26.0,27.3,25.4,2.3034,2.5299,59.9187,60.0741,12:54:08.475
432,37.0,0.492,24.5,1.5,0.0562,26.0,27.0,24.3,2.039,1.9258,59.625,59.8345,12:54:08.723
433,37.0,0.5237,25.9,1.5,0.0244,26.0,27.7,25.2,3.625,2.681,59.301,59.8251,12:54:08.973
434,37.0,0.5115,25.9,1.5,0.0439,27.6,27.3,25.2,2.3411,2.2656,59.9845,59.8207,12:54:09.227
435,37.0,0.5408,24.4,1.5,0.0696,27.6,27.5,24.5,2.7942,2.1523,59.7539,60.1069,12:54:09.480
436,37.0,0.4736,24.4,1.5,0.0,26.1,27.7,25.2,2.1146,2.681,59.8201,60.3768,12:54:09.737
