Log,ac_flowrate,cp_pressure,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
218,0.0,0.4627,27.1,1.5,0.2405,26.0,19.5,17.9,2.3411,2.6054,59.9642,59.9909,12:46:53.901
219,0.0,0.4871,25.7,1.5,0.2759,26.0,19.3,17.9,2.4166,2.4166,59.9476,59.8704,12:46:55.229
220,0.0,0.4407,27.1,1.5,0.2588,26.0,19.5,17.9,2.3789,2.8698,59.8475,59.89,12:46:56.595
221,0.0,0.4395,25.7,1.5,0.2356,26.0,19.5,17.9,2.0768,2.1901,59.665,60.1453,12:46:57.945
222,0.0,0.4004,25.7,1.5,0.2539,27.5,19.5,17.9,1.6992,2.7565,59.6522,59.9009,12:46:59.312
223,0.0,0.492,25.7,1.5,0.2356,26.0,19.5,18.4,2.7187,2.7565,60.0356,60.2165,12:47:00.665
224,0.0,0.5152,25.7,1.5,0.2588,26.0,19.3,17.9,3.3984,2.3034,59.3532,59.9002,12:47:02.012
225,0.0,0.4028,25.7,1.5,0.2283,26.0,19.5,18.2,2.0013,2.7187,59.6213,59.9776,12:47:03.344
226,0.0,0.4492,27.1,1.5,0.2759,27.5,19.5,17.7,2.7565,1.8125,60.028,59.5321,12:47:04.673
227,0.0,0.4761,27.1,1.5,0.2185,26.0,19.8,17.9,2.7187,2.1523,60.0673,59.8268,12:47:06.024
228,0.0,0.4981,25.7,1.5,0.2283,26.0,19.5,17.9,2.6054,3.1341,61.0961,59.8811,12:47:07.355
229,0.0,0.4736,25.7,1.5,0.2832,27.5,19.8,18.2,2.5299,3.0208,59.956,59.9075,12:47:08.718
230,0.0,0.4077,25.7,1.5,0.293,26.0,19.5,17.9,2.1146,1.7747,59.8634,59.5693,12:47:10.054
231,0.0,0.5066,25.7,1.5,0.2661,26.0,19.5,18.2,2.4166,2.2656,59.8851,60.6571,12:47:11.401
232,0.0,0.4285,27.1,1.5,0.2734,27.5,19.5,18.4,3.7382,2.2656,59.5447,60.0964,12:47:12.748
233,0.0,0.4431,25.7,1.5,0.2466,26.0,19.3,17.9,3.0963,2.3034,59.9011,59.3666,12:47:14.097
234,0.0,0.4224,25.7,1.5,0.26,26.0,19.8,17.9,2.0768,2.0013,60.1002,60.4217,12:47:15.447
235,0.0,0.4688,25.7,1.5,0.2661,27.5,19.8,18.4,1.8502,2.2656,59.9512,59.9925,12:47:16.789
236,0.0,0.4651,25.7,1.5,0.2112,27.5,19.1,18.2,2.6432,2.3411,60.0023,59.9077,12:47:18.102
237,0.0,0.5213,25.7,1.5,0.2747,27.5,19.8,17.9,2.1901,2.1901,60.0901,60.2888,12:47:19.426
238,0.0,0.3821,25.7,1.5,0.2783,26.0,19.5,18.4,3.8515,2.0768,60.1603,60.0518,12:47:20.761
239,0.0,0.3821,25.7,1.5,0.3662,27.5,19.5,17.7,2.4544,1.7747,59.9101,59.8098,12:47:22.143
240,0.0,0.3687,25.7,1.5,0.2783,26.0,19.5,18.2,2.7187,2.983,60.6919,59.3441,12:47:23.496
241,0.0,0.4492,25.7,1.5,0.2588,27.5,19.5,17.9,2.3411,2.832,60.1426,60.3302,12:47:24.844
242,0.0,0.4956,25.7,1.5,0.2747,27.5,19.5,17.9,1.6992,2.4166,59.8711,60.4486,12:47:26.193
243,0.0,0.448,25.7,1.5,0.2588,26.0,19.5,17.5,2.1901,2.0768,60.2389,60.1494,12:47:27.538
244,0.0,0.4541,27.2,1.5,0.2551,27.5,19.5,17.9,2.4166,2.832,59.3176,60.3475,12:47:28.882
245,0.0,0.4651,25.7,1.5,0.2698,26.0,19.8,17.9,2.3411,2.7187,59.9892,60.3116,12:47:30.263
246,0.0,0.4541,25.7,1.5,0.3027,27.5,19.5,17.9,3.1718,2.4922,59.7855,59.9771,12:47:31.619
247,0.0,0.47,27.1,1.5,0.2136,26.0,19.8,17.9,2.3411,2.3034,61.3415,59.2859,12:47:32.965
248,0.0,0.4309,25.7,1.5,0.2515,26.0,20.2,17.9,1.5859,2.4166,60.1736,59.9385,12:47:34.315
249,0.0,0.4004,25.7,1.5,0.238,27.5,19.5,17.9,2.039,2.2278,60.581,59.7382,12:47:35.654
250,0.0,0.4395,25.7,1.5,0.238,27.5,19.8,17.9,2.7565,2.5677,59.9781,59.7899,12:47:36.989
251,0.0,0.4651,27.1,1.5,0.2893,26.0,19.5,18.2,1.737,2.1146,59.4872,59.9165,12:47:38.308
252,0.0,0.4761,27.1,1.5,0.3516,26.0,19.5,17.9,2.2278,1.6614,60.0333,59.4658,12:47:39.671
253,0.0,0.4688,25.7,1.5,0.2539,26.0,19.5,17.9,2.4544,1.9635,59.9163,60.3836,12:47:41.081
254,0.0,0.4053,25.7,1.5,0.2991,27.5,19.3,18.2,2.2278,1.9635,60.055,60.2757,12:47:42.416
255,0.0,0.4358,27.2,1.5,0.3027,26.0,19.5,17.9,2.4166,2.4544,59.8271,60.0366,12:47:43.762
256,0.0,0.4248,25.7,1.5,0.2783,26.0,19.5,18.2,3.1718,1.9635,59.8682,60.1593,12:47:45.097
257,0.0,0.4016,27.2,1.5,0.2637,26.0,19.3,18.4,2.6054,2.3411,60.0229,59.9981,12:47:46.477
258,0.0,0.4395,25.7,1.5,0.2588,26.0,19.8,17.7,2.681,2.3411,61.1233,60.0361,12:47:47.836
259,0.0,0.4785,25.7,1.5,0.3052,27.5,19.8,17.9,3.3229,2.0768,60.0525,59.9468,12:47:49.175
260,0.0,0.47,27.2,1.5,0.2747,27.5,20.2,17.9,2.8698,2.4544,59.8207,59.9714,12:47:50.507
261,0.0,0.4151,25.7,1.5,0.2734,26.0,19.5,18.4,3.3984,3.4362,59.9787,61.036,12:47:51.878
262,0.0,0.4456,25.7,1.5,0.3259,27.5,20.0,17.9,2.4166,2.5677,59.8863,60.1932,12:47:53.209
263,0.0,0.426,27.2,1.5,0.3003,26.0,19.8,17.9,2.1146,1.9635,60.0922,59.3985,12:47:54.553
264,0.0,0.4212,25.7,1.5,0.2832,26.0,19.5,17.9,1.9258,2.7565,59.7584,60.064,12:47:55.906
265,0.0,0.5005,27.2,1.5,0.2649,26.0,20.0,17.9,1.7747,1.9635,59.8518,59.423,12:47:57.275
266,0.0,0.481,25.7,1.5,0.2356,26.0,19.5,17.7,2.3411,2.832,59.9149,60.2034,12:47:58.629
267,0.0,0.4248,25.7,1.5,0.2661,27.5,20.2,17.9,3.1341,2.2278,60.1459,60.2472,12:47:59.979
268,0.0,0.4224,27.2,1.5,0.2173,26.0,20.2,18.4,2.0013,2.0768,59.9848,60.0076,12:48:01.329
269,0.0,0.4859,25.7,1.5,0.2747,26.0,20.0,17.9,2.039,2.4544,60.1804,59.9411,12:48:02.676
270,0.0,0.4578,25.7,1.5,0.3125,27.5,19.5,18.4,2.3411,1.8502,59.954,59.9133,12:48:04.025
271,0.0,0.4871,27.2,1.5,0.2734,26.1,20.2,18.4,2.1523,2.681,59.9568,59.8333,12:48:05.354
272,0.0,0.4736,25.7,1.5,0.3272,26.0,19.5,17.9,2.4166,2.4922,59.938,59.841,12:48:06.728
273,0.0,0.4627,27.2,1.5,0.2307,27.5,20.0,17.7,2.7187,1.9635,59.9022,59.7594,12:48:08.060
274,0.0,0.4309,27.2,1.5,0.2649,26.0,20.0,17.9,1.888,2.1523,59.4816,60.9277,12:48:09.411
275,0.0,0.4065,25.7,1.5,0.2564,26.0,19.8,17.9,2.832,2.8698,59.58,59.9384,12:48:10.746
276,0.0,0.4224,25.7,1.5,0.3333,27.5,20.0,17.9,2.4166,1.9635,59.8212,60.0298,12:48:12.095
277,0.0,0.4382,27.2,1.5,0.2649,26.0,20.0,17.9,3.3229,2.1523,59.7501,60.2825,12:48:13.433
278,0.0,0.4688,25.7,1.5,0.2283,26.0,19.5,18.4,3.3984,2.6054,59.7284,59.8471,12:48:14.774
279,0.0,0.4651,27.2,1.5,0.2832,26.0,20.2,18.4,2.1146,1.4349,59.9315,59.9789,12:48:16.167
280,0.0,0.4346,27.2,1.5,0.2429,26.0,20.2,18.2,2.5677,2.6054,59.951,59.8571,12:48:17.503
281,0.0,0.4407,25.7,1.5,0.2503,27.5,19.8,18.4,2.681,2.1901,59.6868,60.2569,12:48:18.839
282,0.0,0.4785,25.7,1.5,0.271,27.6,19.8,18.2,1.7747,1.737,59.4988,59.5126,12:48:20.186
283,0.0,0.4505,25.7,1.5,0.2661,26.1,19.5,18.2,2.0013,2.3034,60.0655,60.3601,12:48:21.536
284,0.0,0.4346,25.7,1.5,0.2991,26.0,20.0,17.9,2.2656,2.1523,59.7459,60.6193,12:48:22.916
285,0.0,0.4602,25.7,1.5,0.3027,27.5,19.8,17.7,2.0013,1.737,59.8187,59.6134,12:48:24.279
286,0.0,0.4492,27.2,1.5,0.2979,26.0,20.0,18.2,3.0208,2.2278,59.9077,59.951,12:48:25.648
287,0.0,0.4871,27.2,1.5,0.3174,26.0,20.2,17.9,2.832,2.832,59.8154,59.4778,12:48:26.979
288,0.0,0.4407,25.7,1.5,0.2319,26.1,19.8,17.9,1.7747,1.8502,59.9185,59.9699,12:48:28.311
289,0.0,0.5176,25.7,1.5,0.2857,26.1,19.8,18.2,2.983,2.4544,60.6481,60.1549,12:48:29.645
290,0.0,0.4859,27.2,1.5,0.2759,26.1,19.8,18.2,2.7187,2.6432,60.2837,59.9475,12:48:30.984
291,0.0,0.4456,25.7,1.5,0.2747,26.1,19.8,18.4,2.2656,2.4544,60.0147,59.8443,12:48:32.354
292,0.0,0.4505,25.7,1.5,0.2478,27.6,19.8,17.9,2.2278,2.3034,59.775,59.862,12:48:33.693
293,0.0,0.4065,25.7,1.5,0.2832,27.5,20.0,18.4,3.2474,1.7747,59.9596,59.719,12:48:35.025
294,0.0,0.4651,27.2,1.5,0.2661,26.1,20.0,18.4,3.0963,2.4922,60.1563,59.9866,12:48:36.359
295,0.0,0.4175,25.7,1.5,0.3101,27.6,19.5,17.9,2.4544,1.9635,60.3648,59.9022,12:48:37.692
296,0.0,0.4736,25.8,1.5,0.2857,26.1,19.8,17.7,2.681,1.9635,59.9399,59.7068,12:48:39.084
297,0.0,0.4529,25.7,1.5,0.2271,26.0,20.2,17.9,2.2656,2.681,59.9826,59.4866,12:48:40.429
298,0.0,0.5005,27.2,1.5,0.2649,26.0,20.0,18.2,1.9635,2.0013,59.2695,60.0515,12:48:41.776
299,0.0,0.492,25.7,1.5,0.2698,26.0,19.8,18.2,2.5677,1.9258,59.8738,60.232,12:48:43.141
300,0.0,0.4785,25.7,1.5,0.2893,26.1,20.2,18.2,2.6432,2.1901,60.0087,60.0012,12:48:44.488
301,0.0,0.4492,25.8,1.5,0.26,26.1,20.0,18.2,2.5299,2.7565,59.8007,59.9642,12:48:45.833
302,0.0,0.426,25.8,1.5,0.2649,26.1,19.8,18.4,1.6237,1.9635,60.0337,60.1805,12:48:47.181
303,0.0,0.4724,25.7,1.5,0.2612,26.1,20.2,17.9,2.5299,2.0013,60.8528,60.055,12:48:48.528
304,0.0,0.4224,25.7,1.5,0.271,27.6,20.2,17.9,2.832,3.0208,59.6139,60.0869,12:48:49.858
305,0.0,0.4578,27.2,1.5,0.2649,26.1,20.2,17.9,2.2278,1.8502,60.0295,59.9756,12:48:51.210
306,0.0,0.4224,25.8,1.5,0.2844,27.5,20.2,18.4,2.1146,1.9258,60.1606,60.2067,12:48:52.532
307,0.0,0.4248,25.7,1.5,0.2979,26.1,19.5,18.4,2.0768,2.7565,60.5712,59.5455,12:48:53.897
308,0.0,0.4529,25.8,1.5,0.2429,26.1,20.2,17.9,2.681,2.3034,59.8342,60.5877,12:48:55.245
309,0.0,0.4529,25.7,1.5,0.2429,26.1,19.8,18.8,2.5299,2.3789,59.9806,60.1101,12:48:56.595
310,0.0,0.4004,25.8,1.5,0.2686,26.1,20.2,17.9,2.5677,2.6432,59.8338,60.1406,12:48:57.960
311,0.0,0.4102,25.8,1.5,0.3003,26.1,20.0,18.4,2.1523,2.2278,59.4814,61.1222,12:48:59.326
312,0.0,0.4529,25.8,1.5,0.3076,26.1,20.0,18.4,1.9258,2.7187,59.6749,59.6524,12:49:00.691
313,0.0,0.426,27.2,1.5,0.2857,26.1,20.4,18.2,2.4166,1.8125,59.5127,60.0862,12:49:02.075
314,0.0,0.4688,25.8,1.5,0.3076,27.6,20.0,18.4,4.4934,2.681,59.308,60.0361,12:49:03.454
315,0.0,0.4431,25.7,1.5,0.3162,26.1,20.2,18.4,2.3411,3.7005,59.9401,59.9138,12:49:04.828
316,0.0,0.4309,25.8,1.5,0.2368,26.1,20.2,17.9,2.0013,1.6614,59.8159,60.6034,12:49:06.203
317,0.0,0.4077,25.8,1.5,0.2698,26.1,20.2,18.6,2.1523,2.0768,59.9154,60.1387,12:49:07.544
318,0.0,0.4602,25.8,1.5,0.2307,27.6,19.8,18.2,2.1523,3.0963,60.0151,59.8096,12:49:08.893
319,0.0,0.448,27.2,1.5,0.2844,26.1,20.2,18.6,2.7565,3.3984,59.9833,59.9169,12:49:10.248
320,0.0,0.4688,25.7,1.5,0.2747,26.1,20.7,18.6,2.7565,2.9075,59.8745,60.0111,12:49:11.590
321,0.0,0.4077,25.7,1.5,0.2466,27.6,20.2,18.4,3.1718,2.1523,59.6018,59.8707,12:49:12.939
322,0.0,0.4395,25.8,1.5,0.2551,26.1,20.2,18.4,2.0768,2.039,59.2327,60.1989,12:49:14.277
323,0.0,0.4431,27.2,1.5,0.2661,26.1,20.2,18.4,3.6627,2.7942,60.0836,59.9713,12:49:15.613
324,0.0,0.4956,25.8,1.5,0.2258,27.6,19.8,18.6,3.0208,3.0963,60.2794,60.2465,12:49:16.982
325,0.0,0.4151,27.2,1.5,0.2747,26.1,20.7,17.9,2.0013,2.1901,59.9674,60.0378,12:49:18.320
326,0.0,0.4541,25.8,1.5,0.2661,26.1,20.7,18.4,1.7747,2.039,60.1153,59.8322,12:49:19.652
327,0.0,0.4382,25.7,1.5,0.3052,26.1,20.2,18.6,2.1901,2.1523,59.8162,59.594,12:49:21.026
328,0.0,0.492,25.8,1.5,0.2832,26.1,20.0,18.2,2.0768,2.3411,60.3494,60.0958,12:49:22.414
329,0.0,0.4541,27.2,1.5,0.2283,26.1,19.8,18.2,2.1523,4.4179,59.9791,60.1869,12:49:23.746
330,0.0,0.4761,25.8,1.5,0.2466,26.1,20.4,18.2,2.6054,2.2278,60.0863,60.3818,12:49:25.114
331,0.0,0.4529,25.8,1.5,0.2649,27.6,20.0,18.4,2.681,2.4166,60.1253,60.0477,12:49:26.481
332,0.0,0.4456,27.2,1.5,0.2649,26.1,20.0,18.6,1.888,2.0768,60.2694,60.2502,12:49:27.820
333,0.0,0.4639,25.8,1.5,0.293,26.1,20.2,18.6,2.0768,1.4349,60.0037,60.0179,12:49:29.166
334,0.0,0.5152,27.2,1.5,0.2564,26.1,20.0,18.4,2.2656,2.7187,60.0483,60.258,12:49:30.525
335,0.0,0.5249,25.8,1.5,0.3076,26.1,20.4,18.8,2.4922,2.681,59.5473,59.8597,12:49:31.874
336,0.0,0.4956,25.8,1.5,0.2649,27.6,20.4,18.4,2.7565,2.1901,59.9703,59.5554,12:49:33.221
337,0.0,0.3723,27.2,1.5,0.2991,26.1,20.2,18.8,4.1536,2.1146,59.9981,59.955,12:49:34.573
338,0.0,0.3906,25.8,1.5,0.2539,26.1,20.2,18.4,3.5494,1.6992,59.6317,59.4387,12:49:35.924
339,0.0,0.4443,27.2,1.5,0.2661,26.1,20.2,18.4,1.888,1.737,60.016,60.0032,12:49:37.292
340,0.0,0.4834,25.8,1.5,0.2271,26.1,20.2,18.4,3.0208,2.5299,59.9423,60.0104,12:49:38.624
341,0.0,0.4309,27.2,1.5,0.2405,26.1,20.2,18.6,2.7942,2.5677,59.7399,59.9182,12:49:39.990
342,0.0,0.4443,25.8,1.5,0.2551,26.1,20.2,18.6,2.832,2.5677,59.9233,59.8071,12:49:41.370
343,0.0,0.4859,27.2,1.5,0.2454,26.1,20.4,18.4,2.983,2.7565,59.7461,60.4283,12:49:42.716
344,0.0,0.3638,25.8,1.5,0.3626,27.6,20.2,18.2,2.2656,2.3411,59.8279,60.0151,12:49:44.096
345,0.0,0.4431,25.8,1.5,0.2515,26.1,20.2,18.4,3.5494,2.983,60.0168,60.1897,12:49:45.474
346,0.0,0.4053,25.8,1.5,0.343,26.1,20.2,18.4,2.7187,3.1341,59.0808,59.9957,12:49:46.826
347,0.0,0.5542,27.2,1.5,0.2649,26.1,20.2,18.4,1.737,1.8125,60.0253,59.6361,12:49:48.190
348,0.0,0.4541,25.8,1.5,0.2808,26.1,20.7,18.4,2.4544,2.7942,59.8864,60.2158,12:49:49.534
349,0.0,0.4553,27.2,1.5,0.2356,26.1,20.4,18.2,3.4739,3.7005,59.4669,59.8789,12:49:50.886
350,0.0,0.4651,25.8,1.5,0.2637,26.1,20.2,18.6,2.3034,1.6614,59.8562,60.0092,12:49:52.255
351,0.0,0.4358,27.2,1.5,0.3259,26.1,20.4,18.2,2.7187,2.7187,60.2309,60.0511,12:49:53.610
352,0.0,0.5017,25.8,1.5,0.2649,26.1,20.4,18.2,4.2669,2.2278,60.4035,59.9593,12:49:54.963
353,0.0,0.4675,25.8,1.5,0.2478,27.6,20.4,17.9,2.1901,2.2656,60.4907,60.2723,12:49:56.323
354,0.0,0.448,25.8,1.5,0.304,26.1,20.2,18.8,2.9453,2.3789,60.0649,60.3273,12:49:57.668
355,0.0,0.4065,27.2,1.5,0.2551,26.1,20.2,18.4,2.5299,1.6237,59.9095,59.6265,12:49:59.046
356,0.0,0.4492,25.8,1.5,0.3052,26.1,20.4,17.9,1.9635,2.039,60.2343,59.8935,12:50:00.407
357,0.0,0.398,25.8,1.5,0.2539,27.6,20.2,18.4,2.4166,2.4166,59.6408,59.9297,12:50:01.740
358,0.0,0.4285,25.8,1.5,0.2844,27.6,20.2,18.8,2.2278,1.9258,59.7458,59.7581,12:50:03.089
359,0.0,0.4151,27.2,1.5,0.2795,26.1,20.2,18.6,2.5677,2.039,60.5184,60.2046,12:50:04.415
360,0.0,0.4627,25.8,1.5,0.293,26.1,20.7,18.6,2.4544,3.2474,59.9944,59.9535,12:50:05.767
361,0.0,0.4358,27.2,1.5,0.2588,26.1,20.4,18.8,2.8698,2.039,60.0259,60.6534,12:50:07.139
362,0.0,0.492,25.8,1.5,0.2588,26.1,20.7,18.4,2.3789,2.2656,60.5468,59.8522,12:50:08.473
363,0.0,0.4541,27.2,1.5,0.2564,26.1,20.9,18.2,3.2096,2.2656,59.8748,59.9034,12:50:09.880
364,0.0,0.4016,25.8,1.5,0.26,27.6,20.4,18.2,2.4922,2.9075,59.9166,60.3448,12:50:11.209
365,0.0,0.3955,25.8,1.5,0.2783,27.6,20.7,18.4,2.6054,2.0768,58.9671,60.188,12:50:12.562
366,0.0,0.4578,25.8,1.5,0.2356,26.1,20.9,18.4,2.4922,2.3034,60.0209,59.8065,12:50:13.893
367,0.0,0.5249,25.8,1.5,0.2026,26.1,20.2,18.4,2.2656,3.0208,59.9736,60.1254,12:50:15.228
368,0.0,0.4675,25.8,1.5,0.2795,27.6,20.4,18.8,2.5677,2.4922,60.0971,59.8165,12:50:16.594
369,0.0,0.4541,27.2,1.5,0.2747,26.1,20.7,18.4,2.3034,2.2278,61.3312,60.0039,12:50:17.940
370,0.0,0.4761,25.8,1.5,0.2698,26.1,20.4,18.8,1.7747,1.8502,60.1373,60.1851,12:50:19.288
371,0.0,0.4065,25.8,1.5,0.2734,27.6,20.7,18.2,3.0208,3.7005,59.9369,59.7001,12:50:20.623
372,0.0,0.4382,25.8,1.5,0.2759,26.1,20.2,18.4,2.8698,2.1523,59.8645,59.838,12:50:21.973
373,0.0,0.4553,25.8,1.5,0.2271,26.1,20.4,18.6,1.6992,2.4922,60.0606,59.99,12:50:23.318
374,0.0,0.4553,25.8,1.5,0.1929,27.6,20.2,18.6,2.2278,2.681,59.9648,59.8068,12:50:24.676
375,0.0,0.4077,25.8,1.5,0.2832,26.1,20.7,18.4,2.7565,2.3411,60.3758,60.1217,12:50:26.010
376,0.0,0.4761,25.8,1.5,0.2564,26.1,20.2,18.6,3.4739,2.9453,59.8294,59.9793,12:50:27.369
377,0.0,0.4932,27.2,1.5,0.2661,26.1,20.7,18.4,2.4544,2.3789,59.8482,59.8501,12:50:28.718
378,0.0,0.4529,25.8,1.5,0.2808,26.1,21.1,18.8,2.1901,1.8125,60.0177,60.1939,12:50:30.076
379,0.0,0.47,25.8,1.5,0.199,27.6,20.4,18.4,3.3984,2.0013,60.2499,59.8914,12:50:31.437
380,0.0,0.4578,25.8,1.5,0.2795,26.1,20.7,19.1,2.4544,3.3229,60.2046,59.9571,12:50:32.768
381,0.0,0.4102,25.8,1.5,0.2466,26.1,20.4,18.8,2.4544,2.1523,59.9881,59.8606,12:50:34.134
382,0.0,0.4309,25.8,1.5,0.2698,27.6,20.2,18.8,3.1341,2.983,59.9819,60.0212,12:50:35.465
383,0.0,0.4102,25.8,1.5,0.2588,27.6,20.2,18.6,1.9258,2.5299,60.1041,60.0031,12:50:36.791
384,0.0,0.3552,25.8,1.5,0.3369,27.6,20.7,18.6,2.7187,2.3411,59.883,60.5246,12:50:38.120
385,0.0,0.4163,27.2,1.5,0.2515,26.1,20.4,18.4,4.0403,2.3789,59.4598,60.2944,12:50:39.454
386,0.0,0.5017,25.8,1.5,0.271,26.1,20.7,18.4,1.9258,2.4166,59.5977,60.2903,12:50:40.802
387,0.0,0.4736,25.8,1.5,0.2564,27.6,20.7,18.6,2.4166,1.6614,59.6885,59.9418,12:50:42.141
388,0.0,0.4602,27.2,1.5,0.3186,26.1,20.4,18.8,4.3046,2.9453,59.9858,59.7112,12:50:43.491
389,0.0,0.4285,25.8,1.5,0.2649,27.6,20.7,18.6,2.7187,2.832,59.4644,59.2708,12:50:44.860
390,0.0,0.4248,27.2,1.5,0.2319,26.1,20.7,18.8,2.3034,2.3789,59.9947,60.0299,12:50:46.215
391,0.0,0.4163,25.8,1.5,0.2222,27.6,20.2,18.4,2.9453,2.983,60.2788,60.1697,12:50:47.554
392,0.0,0.4248,27.2,1.5,0.2881,26.2,20.7,18.8,2.2278,2.1523,59.8256,59.7761,12:50:48.941
393,0.0,0.3882,25.8,1.5,0.2319,26.1,20.7,18.8,2.0768,2.8698,59.9618,60.5234,12:50:50.278
394,0.0,0.4505,27.2,1.5,0.2857,26.1,20.4,17.9,2.4544,2.1146,60.0027,60.4959,12:50:51.646
395,0.0,0.4285,25.8,1.5,0.2258,26.2,20.7,18.8,3.2096,2.1146,59.8258,60.2009,12:50:52.994
396,0.0,0.4248,25.8,1.5,0.2356,27.6,20.7,18.2,3.0963,2.2656,60.1359,59.9569,12:50:54.362
397,0.0,0.4541,25.8,1.5,0.2515,26.2,20.4,18.4,2.3411,2.8698,59.9387,59.6725,12:50:55.708
398,0.0,0.4724,25.8,1.5,0.293,27.6,20.7,19.3,2.6432,1.888,59.8374,59.9323,12:50:57.072
399,0.0,0.4248,27.2,1.5,0.2649,26.2,20.4,18.6,2.0013,1.7747,59.879,59.6052,12:50:58.416
400,0.0,0.4065,25.8,1.5,0.3259,26.2,20.7,18.6,2.5677,2.5677,59.9061,60.0664,12:50:59.780
401,0.0,0.459,25.8,1.5,0.2747,27.6,20.7,19.1,2.6432,2.1523,59.9379,60.2237,12:51:01.107
402,0.0,0.4431,27.2,1.5,0.2661,26.2,20.9,18.8,4.569,2.6432,59.7762,60.0127,12:51:02.457
403,0.0,0.4932,25.8,1.5,0.2612,26.2,20.7,18.2,1.9258,1.9258,59.9704,59.8618,12:51:03.805
404,0.0,0.4492,25.8,1.5,0.2649,26.2,20.4,18.6,2.3789,1.6992,59.9221,59.6161,12:51:05.137
405,0.0,0.4505,27.2,1.5,0.2515,26.2,20.9,18.6,3.6627,3.2474,60.3939,60.0643,12:51:06.482
406,0.0,0.4736,27.2,1.5,0.2588,26.2,20.7,18.2,2.2656,2.0768,59.6069,59.8998,12:51:07.833
407,0.0,0.5017,25.8,1.5,0.221,26.2,20.7,18.6,1.9635,2.3034,59.3841,60.6995,12:51:09.179
408,0.0,0.4443,27.2,1.5,0.2588,26.2,20.4,18.4,2.7187,2.1901,59.9559,60.2051,12:51:10.527
409,0.0,0.4126,25.8,1.5,0.2747,27.6,20.9,18.4,2.1146,2.6432,60.4121,60.1976,12:51:11.894
410,0.0,0.365,25.8,1.5,0.26,26.2,20.9,18.4,2.0768,2.9453,60.0774,59.6192,12:51:13.271
411,0.0,0.4309,25.8,1.5,0.2368,27.6,20.7,18.2,2.983,3.1341,59.5848,59.9989,12:51:14.616
412,0.0,0.4578,25.8,1.5,0.3003,26.2,20.9,19.3,4.0026,2.4166,60.0553,60.151,12:51:15.984
413,0.0,0.4688,25.8,1.5,0.2551,26.2,20.9,18.6,2.983,3.1341,59.4713,59.8896,12:51:17.347
414,0.0,0.4199,27.2,1.5,0.238,26.2,20.7,18.4,2.1901,2.8698,60.237,60.1046,12:51:18.692
415,0.0,0.4407,25.8,1.5,0.221,26.2,20.7,18.4,2.7187,2.6432,60.2229,60.0903,12:51:20.043
416,0.0,0.426,25.8,1.5,0.2759,26.2,21.1,18.8,2.3789,2.4544,59.681,59.9465,12:51:21.371
417,0.0,0.4004,27.2,1.5,0.3357,26.2,20.7,18.4,2.5299,2.5677,60.3613,60.3688,12:51:22.735
418,0.0,0.4456,25.8,1.5,0.271,26.2,21.1,19.5,2.3789,2.4922,59.5366,59.8497,12:51:24.073
419,0.0,0.3931,25.8,1.5,0.2832,27.6,20.9,19.1,2.4166,2.1901,60.5753,59.2677,12:51:25.426
420,0.0,0.4431,27.2,1.5,0.2466,26.2,20.4,19.8,2.4166,2.7942,60.0283,60.6199,12:51:26.767
421,0.0,0.4761,25.8,1.5,0.2979,26.2,20.9,18.4,2.9453,3.0586,60.3325,59.8926,12:51:28.100
422,0.0,0.4578,25.8,1.5,0.2795,27.6,21.1,18.4,4.1536,2.6054,60.1287,60.0384,12:51:29.480
423,0.0,0.4688,27.2,1.5,0.2356,26.2,20.9,18.6,2.0768,2.0013,59.9396,60.1064,12:51:30.830
424,0.0,0.4639,25.8,1.5,0.2893,27.7,20.7,18.8,3.0963,2.2656,59.8122,60.2479,12:51:32.179
425,0.0,0.5029,27.2,1.5,0.2661,27.6,21.1,18.2,2.8698,2.5677,59.6792,60.0064,12:51:33.534
426,0.0,0.4028,25.8,1.5,0.271,26.2,20.4,19.5,2.3411,2.3789,60.4022,60.0229,12:51:34.892
427,0.0,0.459,25.8,1.5,0.2454,26.2,21.1,19.3,3.0208,2.4166,59.8452,60.0407,12:51:36.258
428,0.0,0.4443,25.8,1.5,0.2649,27.6,21.1,18.8,3.2096,2.2656,59.9041,59.4256,12:51:37.606
429,0.0,0.4492,25.8,1.5,0.2454,27.7,21.1,19.3,2.4166,1.737,59.8428,59.6179,12:51:39.029
430,0.0,0.4212,27.2,1.5,0.2515,26.2,20.9,18.4,2.3789,2.3034,60.0276,59.907,12:51:40.389
431,0.0,0.4407,25.8,1.5,0.2539,26.2,20.7,18.6,2.832,2.9075,61.24,60.0791,12:51:41.728
432,0.0,0.4456,25.8,1.5,0.2979,27.7,21.1,19.5,2.3789,3.7005,59.757,59.8696,12:51:43.085
433,0.0,0.5481,27.2,1.5,0.2332,26.2,20.7,18.6,2.2656,2.1146,60.3267,59.1719,12:51:44.433
434,0.0,0.4309,25.8,1.5,0.2734,26.2,21.1,18.4,1.6237,4.3424,59.7492,59.9419,12:51:45.815
435,0.0,0.4151,25.8,1.5,0.271,26.2,20.7,19.3,1.8502,2.0013,60.1317,60.0876,12:51:47.171
