Log,ac_flowrate,cp_pressure,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
537,0.0,0.4639,25.5,1.5,0.2686,26.4,28.2,25.9,2.3411,2.039,59.8778,60.9544,14:12:39.448
538,0.0,0.4761,25.5,1.5,0.2283,27.9,27.7,25.9,2.4166,2.5299,60.3238,59.7121,14:12:40.792
539,0.0,0.4309,25.5,1.5,0.2759,26.4,27.7,25.9,3.1718,3.7382,59.9717,60.6755,14:12:42.151
540,0.0,0.4334,25.5,1.5,0.2368,26.4,28.4,26.6,2.6054,2.1901,59.9946,59.9949,14:12:43.495
541,0.0,0.4724,25.5,1.5,0.2503,26.4,28.4,26.6,1.9635,1.9635,60.0854,60.1439,14:12:44.847
542,0.0,0.4627,27.0,1.5,0.2503,26.4,27.7,25.9,2.3789,2.6432,59.5881,60.136,14:12:46.253
543,0.0,0.4309,25.5,1.5,0.2332,26.4,28.4,26.3,1.9258,2.5677,59.8699,60.0367,14:12:47.616
544,0.0,0.4602,27.0,1.5,0.2649,26.4,27.7,25.7,2.8698,2.2278,59.7951,60.5236,14:12:48.962
545,0.0,0.5115,25.5,1.5,0.2612,26.4,28.2,25.7,2.1523,2.3034,60.6147,60.0185,14:12:50.335
546,0.0,0.4834,27.0,1.5,0.2881,26.4,28.2,25.9,1.737,2.2278,59.8998,60.0156,14:12:51.699
547,0.0,0.4675,25.5,1.5,0.2734,27.9,27.9,25.4,2.1901,2.7942,59.7997,60.1926,14:12:53.063
548,0.0,0.4968,25.5,1.5,0.2783,26.4,27.9,26.1,2.0768,1.888,59.8801,59.8675,14:12:54.430
549,0.0,0.4651,27.0,1.5,0.2368,26.4,28.2,25.4,1.888,2.0013,60.0152,59.9672,14:12:55.816
550,0.0,0.5347,25.5,1.5,0.3125,27.9,28.2,25.9,3.1718,2.5677,59.9199,60.0846,14:12:57.179
551,0.0,0.5103,25.5,1.5,0.2429,26.4,27.9,25.9,2.3789,1.6992,60.0215,59.8715,14:12:58.555
552,0.0,0.47,27.0,1.5,0.2429,26.4,28.2,26.1,2.6432,1.9635,59.928,60.0606,14:12:59.942
553,0.0,0.4675,25.5,1.5,0.2368,26.4,27.7,26.6,2.6054,2.1901,60.0949,59.8589,14:13:01.298
554,0.0,0.4834,27.0,1.5,0.2747,26.4,27.9,26.1,2.3034,2.1901,60.043,60.3664,14:13:02.645
555,0.0,0.4981,25.5,1.5,0.3272,27.9,27.9,26.3,2.4544,2.4922,59.9366,60.1028,14:13:04.010
556,0.0,0.4932,25.5,1.5,0.2795,26.4,28.2,25.9,2.4166,2.6054,59.2762,60.0524,14:13:05.392
557,0.0,0.4492,25.5,1.5,0.2747,26.4,28.2,26.8,2.3789,2.5299,60.0193,59.8665,14:13:06.780
558,0.0,0.5335,25.5,1.5,0.2515,27.9,28.2,26.1,2.3034,2.2656,59.7315,60.0484,14:13:08.177
559,0.0,0.4834,25.5,1.5,0.2649,27.9,28.2,25.9,2.4922,2.3789,59.913,60.1156,14:13:09.562
560,0.0,0.4505,27.0,1.5,0.2503,26.4,27.7,26.3,2.9453,2.4166,59.9221,60.378,14:13:10.909
561,0.0,0.4529,25.5,1.5,0.3211,26.4,28.2,25.4,2.3034,3.0586,59.9991,59.5889,14:13:12.254
562,0.0,0.5078,25.5,1.5,0.2795,26.4,27.7,25.4,1.5482,2.1523,59.3008,59.748,14:13:13.588
563,0.0,0.4553,25.5,1.5,0.2649,26.4,27.9,26.1,2.7565,2.0013,60.2809,60.2088,14:13:14.939
564,0.0,0.4956,25.6,1.5,0.2942,26.4,28.2,26.6,2.3034,2.4922,60.3512,59.7918,14:13:16.289
565,0.0,0.47,27.0,1.5,0.3406,26.4,28.2,26.3,2.4166,2.4544,59.8192,59.9647,14:13:17.664
566,0.0,0.4334,25.5,1.5,0.3235,26.4,28.2,26.6,2.7187,2.9075,60.4228,60.1429,14:13:19.028
567,0.0,0.4639,25.5,1.5,0.2612,26.4,28.2,25.9,2.832,2.5299,59.8247,60.2645,14:13:20.399
568,0.0,0.4651,25.5,1.5,0.2979,26.4,28.2,26.3,2.5299,3.4362,60.56,59.8569,14:13:21.777
569,0.0,0.5359,25.5,1.5,0.2686,26.4,28.4,26.3,2.039,1.8502,59.7444,60.2194,14:13:23.108
570,0.0,0.4492,25.6,1.5,0.2161,26.4,27.9,26.1,1.5104,2.4166,59.5018,59.7237,14:13:24.480
571,0.0,0.4871,25.6,1.5,0.2747,26.4,28.2,25.9,2.4544,2.4922,60.1348,59.7537,14:13:25.840
572,0.0,0.4871,27.0,1.5,0.26,26.4,28.4,26.6,2.5677,2.1901,60.1702,59.8641,14:13:27.238
573,0.0,0.5298,25.6,1.5,0.2466,26.4,27.9,25.7,1.5859,1.888,59.9998,59.8946,14:13:28.588
574,0.0,0.5164,27.0,1.5,0.2112,26.4,28.6,26.3,2.3411,2.039,60.0786,59.7687,14:13:29.938
575,0.0,0.5029,25.6,1.5,0.2503,27.9,28.2,26.6,2.0768,2.6432,60.9356,60.0868,14:13:31.306
576,0.0,0.4675,25.6,1.5,0.2564,26.4,28.6,25.9,1.888,2.039,59.507,60.3934,14:13:32.701
577,0.0,0.4541,27.0,1.5,0.2661,26.4,28.2,26.6,2.1146,1.888,59.9017,60.0078,14:13:34.077
578,0.0,0.4981,25.6,1.5,0.2026,27.9,28.2,26.1,2.832,2.3034,60.1264,59.3952,14:13:35.428
579,0.0,0.4248,27.0,1.5,0.2649,26.4,27.9,26.6,1.8502,2.1901,59.4858,59.9702,14:13:36.809
580,0.0,0.4871,25.6,1.5,0.2466,27.9,28.4,26.6,2.6432,2.7942,59.8572,59.9242,14:13:38.155
581,0.0,0.4736,25.6,1.5,0.2356,26.4,28.2,26.1,2.6432,1.7747,59.9602,60.011,14:13:39.540
582,0.0,0.4443,25.6,1.5,0.2588,27.9,28.2,26.1,3.2096,2.6054,60.0081,60.2531,14:13:40.886
583,0.0,0.4627,25.6,1.5,0.2991,26.4,28.2,26.8,2.6054,2.1901,59.9131,59.7514,14:13:42.246
584,0.0,0.5078,27.0,1.5,0.2808,26.4,28.4,26.6,2.1523,2.4922,60.1367,59.9631,14:13:43.639
585,0.0,0.4871,25.6,1.5,0.2515,26.4,27.9,26.3,2.7187,2.1523,59.7936,60.1031,14:13:44.989
586,0.0,0.4736,27.1,1.5,0.2649,26.4,28.4,25.4,2.4166,2.7187,59.8455,59.4666,14:13:46.367
587,0.0,0.4688,25.6,1.5,0.2698,27.9,27.9,26.6,1.737,2.3411,59.8087,59.9577,14:13:47.735
588,0.0,0.3967,27.0,1.5,0.26,26.4,28.4,25.4,2.7187,2.2278,60.1817,59.9788,14:13:49.099
589,0.0,0.4309,25.6,1.5,0.3577,27.9,27.9,26.1,2.832,1.6237,59.4359,60.403,14:13:50.461
590,0.0,0.4761,25.6,1.5,0.2686,26.4,27.7,26.6,2.6054,2.039,60.5573,59.7498,14:13:51.811
591,0.0,0.5017,25.6,1.5,0.2405,26.4,28.4,25.9,3.2096,2.6054,59.338,60.3268,14:13:53.253
592,0.0,0.47,25.6,1.5,0.2161,26.4,28.2,26.1,2.3034,2.832,59.5433,59.7235,14:13:54.616
593,0.0,0.4553,25.6,1.5,0.2564,26.4,27.7,25.4,2.4544,2.6432,59.9922,60.2349,14:13:56.027
594,0.0,0.448,27.1,1.5,0.26,26.4,27.9,25.9,2.4166,2.1146,59.5734,59.997,14:13:57.426
595,0.0,0.4932,25.6,1.5,0.3088,26.4,28.6,25.9,2.1523,3.0963,60.0822,59.9029,14:13:58.783
596,0.0,0.4456,25.6,1.5,0.2503,26.4,28.2,26.6,2.2656,2.8698,59.8747,60.1675,14:14:00.147
597,0.0,0.4871,27.1,1.5,0.2612,27.9,28.2,25.7,2.6432,2.1523,60.8039,59.4452,14:14:01.513
598,0.0,0.4785,25.6,1.5,0.2564,26.4,27.7,25.4,4.0781,2.7942,60.067,60.0738,14:14:02.906
599,0.0,0.5506,27.1,1.5,0.3076,26.4,27.9,26.3,2.6432,3.1718,59.6467,59.8065,14:14:04.258
600,0.0,0.47,27.1,1.5,0.3308,27.9,28.6,25.9,2.681,2.6054,59.7254,60.0137,14:14:05.629
601,0.0,0.5445,25.6,1.5,0.2649,26.4,28.4,26.6,2.3411,2.832,59.9205,59.9892,14:14:07.027
602,0.0,0.4553,25.6,1.5,0.2686,26.4,28.2,25.9,2.5677,2.2278,59.8276,60.0394,14:14:08.409
603,0.0,0.5103,25.6,1.5,0.2734,26.4,28.2,27.0,2.4544,2.7565,59.8421,59.9178,14:14:09.768
604,0.0,0.4859,25.6,1.5,0.2795,26.4,28.2,26.6,3.4362,3.0586,60.1633,59.9355,14:14:11.134
605,0.0,0.4456,27.1,1.5,0.26,26.4,28.2,26.3,2.832,2.1901,59.9643,59.9836,14:14:12.531
606,0.0,0.4761,25.6,1.5,0.2503,26.4,28.4,26.6,4.3046,2.5299,60.005,59.9583,14:14:13.879
607,0.0,0.5005,27.1,1.5,0.2588,26.4,28.2,26.1,2.7565,2.4544,59.8439,60.0911,14:14:15.239
608,0.0,0.4382,25.6,1.5,0.2588,27.9,28.6,26.3,2.0768,2.1901,59.6219,60.2754,14:14:16.611
609,0.0,0.4956,25.6,1.5,0.4151,26.4,28.4,26.6,2.5677,2.4544,60.0875,59.9194,14:14:17.989
610,0.0,0.47,27.1,1.5,0.271,27.9,28.2,26.3,2.6054,1.8502,60.0933,59.9206,14:14:19.353
611,0.0,0.4932,27.1,1.5,0.2857,26.4,28.6,26.6,2.4922,2.3411,60.1758,59.9659,14:14:20.754
612,0.0,0.5298,25.6,1.5,0.3406,26.4,28.6,25.9,3.2474,2.3034,60.0573,59.9451,14:14:22.132
613,0.0,0.481,27.1,1.5,0.2612,26.4,28.4,26.3,2.4544,1.888,60.6833,59.8411,14:14:23.493
614,0.0,0.4443,27.1,1.5,0.2649,26.4,28.2,25.9,2.5677,2.9453,60.1172,60.6333,14:14:24.873
615,0.0,0.459,25.6,1.5,0.2661,26.4,28.2,27.0,2.7565,2.4166,60.2801,60.0164,14:14:26.269
616,0.0,0.4956,27.1,1.5,0.2588,26.4,27.9,25.9,2.2656,2.5677,59.944,60.3399,14:14:27.630
617,0.0,0.4883,25.6,1.5,0.2747,26.4,28.4,25.7,2.7187,2.4544,59.9551,59.9281,14:14:28.981
618,0.0,0.5127,25.6,1.5,0.271,26.4,28.6,25.4,2.7942,1.888,59.7688,60.5797,14:14:30.349
619,0.0,0.4175,27.1,1.5,0.2832,26.4,28.2,25.9,2.1523,2.9453,60.0736,59.916,14:14:31.744
620,0.0,0.5335,25.7,1.5,0.2429,26.4,28.4,25.9,2.681,2.0768,59.9947,59.3185,14:14:33.094
621,0.0,0.4761,25.7,1.5,0.2881,27.9,28.2,26.8,2.4544,2.0013,58.6722,59.981,14:14:34.453
622,0.0,0.5164,25.6,1.5,0.2795,26.4,28.2,26.1,2.2656,2.6054,60.5469,59.7065,14:14:35.822
623,0.0,0.5005,25.7,1.5,0.2808,27.9,28.2,25.9,2.039,2.681,59.3881,59.1805,14:14:37.169
624,0.0,0.4822,25.6,1.5,0.2588,26.4,28.2,26.6,2.6432,2.9075,59.8662,59.9201,14:14:38.515
625,0.0,0.4334,25.6,1.5,0.221,27.9,28.2,26.6,2.681,3.0208,60.0263,59.9922,14:14:39.895
626,0.0,0.4883,25.6,1.5,0.2539,26.4,28.2,25.9,2.3411,4.72,60.3045,59.9649,14:14:41.254
627,0.0,0.47,25.6,1.5,0.3003,27.9,28.2,26.6,1.7747,2.0013,59.9426,60.1958,14:14:42.602
628,0.0,0.4968,25.7,1.5,0.26,26.4,28.4,25.9,3.0586,2.9075,59.2274,59.9949,14:14:43.968
629,0.0,0.5066,25.7,1.5,0.2612,27.9,28.2,26.1,2.5677,1.8502,59.6492,60.5109,14:14:45.331
630,0.0,0.5017,25.7,1.5,0.3125,26.4,28.4,25.9,1.6614,2.2278,59.9012,60.0077,14:14:46.698
631,0.0,0.4505,25.7,1.5,0.3076,26.4,28.4,26.3,3.2474,2.5677,60.8512,59.9986,14:14:48.092
632,0.0,0.492,25.7,1.5,0.2551,26.4,28.4,26.3,2.983,2.0768,60.7323,59.6385,14:14:49.444
633,0.0,0.4578,25.7,1.5,0.271,26.4,28.2,26.1,3.5117,2.3034,60.0231,59.9071,14:14:50.806
634,0.0,0.4675,25.7,1.5,0.2307,26.4,28.4,25.9,2.9075,2.3034,59.7678,60.432,14:14:52.173
635,0.0,0.4956,25.6,1.5,0.2686,26.4,28.4,27.0,2.0013,2.3789,60.0308,60.2584,14:14:53.548
636,0.0,0.4639,27.1,1.5,0.2857,26.4,28.2,26.6,3.4362,3.4362,59.781,60.9385,14:14:54.918
637,0.0,0.4688,25.7,1.5,0.3381,26.4,27.7,25.9,2.3411,2.5677,59.8514,60.5674,14:14:56.283
638,0.0,0.4773,27.1,1.5,0.2466,26.4,28.2,26.6,2.2656,2.4922,59.6858,60.3759,14:14:57.623
639,0.0,0.5152,27.1,1.5,0.2564,26.4,28.2,26.8,3.0208,2.681,60.2336,59.837,14:14:59.003
640,0.0,0.4822,25.7,1.5,0.2759,27.9,28.6,25.9,2.7187,2.6432,59.884,59.1717,14:15:00.380
641,0.0,0.4407,25.7,1.5,0.2588,26.4,28.2,25.9,2.4922,2.4922,59.675,59.8021,14:15:01.792
642,0.0,0.4602,25.7,1.5,0.2466,27.9,28.6,26.8,3.3984,3.5117,60.7714,60.1776,14:15:03.139
643,0.0,0.5164,25.7,1.5,0.2429,26.4,28.2,25.7,2.3411,2.4166,60.0453,60.0093,14:15:04.494
644,0.0,0.4004,25.7,1.5,0.3027,27.9,28.2,26.1,2.6054,3.3606,60.2429,59.8041,14:15:05.861
645,0.0,0.4859,27.1,1.5,0.2893,26.4,28.8,26.1,3.4362,1.9258,60.3133,59.7914,14:15:07.213
646,0.0,0.47,25.7,1.5,0.2478,26.4,28.6,26.1,2.7942,1.8125,60.0494,59.5912,14:15:08.546
647,0.0,0.5213,25.7,1.5,0.2649,26.4,28.4,25.9,2.5299,2.4166,61.04,60.711,14:15:09.910
648,0.0,0.4956,25.7,1.5,0.2551,26.4,28.4,26.1,1.888,2.2278,59.7147,60.1167,14:15:11.306
649,0.0,0.5005,25.7,1.5,0.2307,26.4,28.2,26.3,1.888,2.4544,60.0484,60.174,14:15:12.666
650,0.0,0.4651,27.1,1.5,0.2954,26.4,28.4,26.3,3.8893,2.4544,59.8509,60.4849,14:15:14.057
651,0.0,0.4773,27.1,1.5,0.2588,26.4,28.2,26.6,2.1146,1.7747,60.255,60.7212,14:15:15.435
652,0.0,0.4736,25.7,1.5,0.2539,26.4,28.2,26.3,1.737,1.888,60.8002,60.2962,14:15:16.811
653,0.0,0.4627,27.1,1.5,0.2808,26.4,28.2,26.6,2.3411,2.7187,59.8332,59.7164,14:15:18.161
654,0.0,0.4175,25.7,1.5,0.2893,26.4,28.6,26.1,2.9453,2.1901,59.9715,60.0665,14:15:19.525
655,0.0,0.5054,25.7,1.5,0.3662,26.4,28.2,26.6,2.4166,2.8698,59.937,59.9976,14:15:20.909
656,0.0,0.4859,27.1,1.5,0.2503,26.4,28.6,26.3,2.681,3.5494,60.4574,59.8442,14:15:22.273
657,0.0,0.4761,27.1,1.5,0.3174,26.4,28.8,26.1,1.6992,2.4922,60.0158,59.7622,14:15:23.660
658,0.0,0.426,25.7,1.5,0.2857,27.9,28.8,26.8,2.6432,2.0013,60.0059,60.0391,14:15:25.065
659,0.0,0.4651,25.7,1.5,0.2478,26.4,28.2,26.6,2.039,2.0013,60.1293,59.7985,14:15:26.442
660,0.0,0.4968,25.7,1.5,0.2686,27.9,28.4,25.9,3.0586,3.0963,59.9355,59.8103,14:15:27.793
661,0.0,0.5115,25.7,1.5,0.2808,26.4,28.2,25.9,2.7942,2.7565,60.0216,60.0408,14:15:29.154
662,0.0,0.4431,25.7,1.5,0.3137,27.9,28.2,25.9,2.7565,2.1146,59.9038,59.8138,14:15:30.517
663,0.0,0.4968,25.7,1.5,0.2893,26.4,27.9,25.9,2.4166,2.6054,60.2878,60.3013,14:15:31.870
664,0.0,0.481,27.2,1.5,0.2808,26.4,28.8,25.9,2.9075,3.2851,59.5275,59.3963,14:15:33.276
665,0.0,0.4822,27.2,1.5,0.2271,27.9,28.6,26.3,2.4544,2.7942,59.8923,60.0033,14:15:34.640
666,0.0,0.4785,25.7,1.5,0.2832,26.4,28.4,26.6,2.3789,2.7942,59.924,59.6512,14:15:36.003
667,0.0,0.4724,27.2,1.5,0.2588,26.4,28.8,26.1,3.2851,2.9453,58.6993,59.7942,14:15:37.355
668,0.0,0.4639,25.7,1.5,0.2637,26.4,28.8,26.1,2.3411,2.8698,59.9373,59.379,14:15:38.719
669,0.0,0.4968,25.7,1.5,0.2661,26.4,28.2,25.9,1.888,3.2474,59.9555,59.5637,14:15:40.098
670,0.0,0.481,25.7,1.5,0.3235,26.4,28.8,26.6,2.7942,2.2656,59.6436,59.7864,14:15:41.516
671,0.0,0.5164,25.7,1.5,0.3162,26.4,28.6,26.6,2.6054,3.0208,60.2314,59.861,14:15:42.881
672,0.0,0.492,25.7,1.5,0.2368,26.4,28.6,25.9,3.8893,2.5677,59.8872,59.8139,14:15:44.267
673,0.0,0.5152,25.7,1.5,0.2808,26.4,28.6,26.6,2.3411,2.6054,59.5784,60.2805,14:15:45.657
674,0.0,0.4736,27.2,1.5,0.2368,26.4,28.2,26.6,2.2278,2.9075,60.1226,60.2734,14:15:47.026
675,0.0,0.4724,25.7,1.5,0.2515,27.9,28.4,27.3,2.5677,2.5299,59.954,60.767,14:15:48.406
676,0.0,0.4102,27.2,1.5,0.271,26.4,28.2,26.3,2.0768,2.7942,60.1237,59.967,14:15:49.748
677,0.0,0.47,25.7,1.5,0.2991,26.4,28.2,26.3,1.9258,2.3789,60.2822,60.0466,14:15:51.094
678,0.0,0.4675,27.2,1.5,0.271,26.4,28.6,26.6,2.0768,1.7747,60.1662,59.9483,14:15:52.470
679,0.0,0.5078,25.7,1.5,0.2173,26.4,28.8,27.0,2.0768,2.5677,60.1467,59.6611,14:15:53.831
680,0.0,0.4883,25.7,1.5,0.2307,27.9,28.8,25.9,4.3424,3.2851,59.7979,60.0816,14:15:55.174
681,0.0,0.4102,25.7,1.5,0.3101,26.4,28.8,26.3,2.4544,3.0586,59.9438,60.7338,14:15:56.539
682,0.0,0.4785,25.7,1.5,0.2857,26.4,28.6,26.6,2.5299,2.8698,59.8901,59.8698,14:15:57.925
683,0.0,0.4578,27.2,1.5,0.2698,26.4,28.4,25.9,1.9258,2.3411,60.8188,60.1762,14:15:59.296
684,0.0,0.481,25.7,1.5,0.2844,26.4,28.4,26.3,2.7187,3.5117,60.0186,60.0706,14:16:00.675
685,0.0,0.448,25.7,1.5,0.2734,26.4,28.2,25.7,2.7942,2.9453,59.9599,59.6831,14:16:02.024
686,0.0,0.4736,25.7,1.5,0.2564,26.4,28.2,27.0,2.4922,2.5299,61.3083,60.619,14:16:03.373
687,0.0,0.4907,25.7,1.5,0.2832,26.4,28.6,25.9,2.039,2.3034,59.7137,59.927,14:16:04.743
688,0.0,0.387,25.7,1.5,0.2905,26.4,28.4,26.3,2.2656,2.9453,59.64,60.8305,14:16:06.119
689,0.0,0.5237,27.2,1.5,0.2551,26.4,28.4,26.1,2.983,2.0013,59.7279,60.334,14:16:07.465
690,0.0,0.4456,25.7,1.5,0.3748,26.4,28.2,26.6,2.6054,2.3789,60.7805,59.5012,14:16:08.833
691,0.0,0.4822,27.2,1.5,0.2466,26.4,28.8,26.3,1.9258,1.737,59.5725,59.5318,14:16:10.189
692,0.0,0.4443,25.7,1.5,0.2637,27.9,28.2,26.6,2.1146,2.4544,60.4403,59.5053,14:16:11.567
693,0.0,0.4736,25.7,1.5,0.2075,26.4,28.8,26.6,2.0768,2.5299,59.7618,60.2054,14:16:12.952
694,0.0,0.4651,25.7,1.5,0.2405,26.4,28.4,26.1,2.6432,2.3789,60.0948,60.1379,14:16:14.354
695,0.0,0.4822,25.7,1.5,0.2686,27.9,28.6,27.0,1.737,2.1901,59.9875,60.0579,14:16:15.705
696,0.0,0.4736,25.7,1.5,0.2466,26.4,28.8,26.8,2.3034,2.3034,60.0303,59.4924,14:16:17.071
697,0.0,0.47,25.7,1.5,0.2783,26.4,28.2,26.8,2.039,2.0768,59.9325,59.943,14:16:18.447
698,0.0,0.4309,27.2,1.5,0.2844,26.4,28.8,25.9,3.8138,2.0768,60.2644,59.628,14:16:19.847
699,0.0,0.4675,25.7,1.5,0.2795,26.4,28.4,26.6,2.3411,2.3411,59.8137,59.7841,14:16:21.209
700,0.0,0.4541,25.7,1.5,0.2759,26.4,28.6,26.6,2.7942,1.8125,59.9188,60.2287,14:16:22.572
701,0.0,0.4688,25.7,1.5,0.2905,26.4,28.4,26.6,2.6054,2.7187,60.3588,59.9311,14:16:23.916
702,0.0,0.4175,27.2,1.5,0.2881,26.4,28.8,26.8,2.3789,2.3034,60.0638,60.0741,14:16:25.283
703,0.0,0.4822,27.2,1.5,0.2612,26.4,28.6,26.8,1.6992,2.6432,59.9009,59.9632,14:16:26.683
704,0.0,0.4285,25.7,1.5,0.2417,27.9,28.6,26.1,2.832,2.6054,60.24,60.4629,14:16:28.060
705,0.0,0.4334,27.2,1.5,0.2564,27.9,28.6,25.7,3.0208,2.5299,59.9759,60.1068,14:16:29.392
706,0.0,0.4553,25.7,1.5,0.2759,26.4,28.8,25.9,2.7187,2.3789,59.7332,59.803,14:16:30.762
707,0.0,0.448,25.7,1.5,0.26,26.4,28.2,26.1,2.0768,2.5677,61.1844,59.7722,14:16:32.106
708,0.0,0.4859,25.7,1.5,0.2112,26.4,28.2,26.6,2.681,2.0768,59.9051,59.6168,14:16:33.497
709,0.0,0.4724,25.7,1.5,0.2478,26.4,28.8,27.0,3.4362,2.5677,60.2059,58.7706,14:16:34.862
710,0.0,0.5164,27.2,1.5,0.2747,26.4,28.8,27.0,2.1523,2.5677,59.9024,60.1467,14:16:36.245
711,0.0,0.5005,25.7,1.5,0.2686,26.4,28.8,27.0,2.4166,1.9635,60.0055,59.7517,14:16:37.602
712,0.0,0.4724,25.7,1.5,0.2649,27.9,28.6,26.6,3.1718,2.4544,60.0735,60.2159,14:16:38.951
713,0.0,0.4761,25.7,1.5,0.3272,26.4,28.4,27.0,2.3034,2.832,59.4922,60.0678,14:16:40.310
714,0.0,0.5176,25.7,1.5,0.2661,27.9,28.4,26.1,2.4166,2.6054,59.9216,59.9749,14:16:41.659
715,0.0,0.4212,25.7,1.5,0.2454,26.4,28.4,26.6,2.1901,2.3034,60.1534,60.0536,14:16:43.051
716,0.0,0.5103,25.7,1.5,0.3162,27.9,28.6,26.6,2.9453,1.8502,59.8293,59.3418,14:16:44.466
717,0.0,0.4968,25.7,1.5,0.2417,26.4,28.2,25.9,2.681,2.3034,60.407,59.6258,14:16:45.845
718,0.0,0.4529,25.7,1.5,0.2612,26.4,28.2,25.9,3.0586,3.3229,60.2739,60.0474,14:16:47.237
719,0.0,0.4456,25.7,1.5,0.3125,26.4,28.8,26.6,2.2278,3.2096,60.8678,60.0762,14:16:48.649
720,0.0,0.4675,25.7,1.5,0.2698,26.4,28.4,26.6,2.832,2.9453,59.7783,59.8133,14:16:50.039
721,0.0,0.4639,27.2,1.5,0.2649,26.4,28.8,26.8,2.4544,2.4166,59.4037,59.7141,14:16:51.415
722,0.0,0.4541,27.2,1.5,0.2539,26.4,28.4,26.6,2.3789,2.7565,59.8879,59.8052,14:16:52.819
723,0.0,0.5542,25.7,1.5,0.2234,27.9,28.6,25.9,1.888,2.4544,59.0895,59.9899,14:16:54.198
724,0.0,0.4724,25.7,1.5,0.2319,26.4,28.8,26.6,2.039,1.6992,59.9639,60.2662,14:16:55.568
725,0.0,0.4981,27.2,1.5,0.2564,26.4,28.6,25.9,2.2278,2.2656,60.3177,60.0168,14:16:56.946
726,0.0,0.4492,27.2,1.5,0.2588,26.4,28.6,26.3,3.3229,2.1146,59.7913,59.6726,14:16:58.327
727,0.0,0.4675,25.7,1.5,0.2417,27.9,29.1,26.6,1.9635,3.3229,59.8353,59.4962,14:16:59.737
728,0.0,0.4932,25.7,1.5,0.2466,26.4,29.1,26.3,2.2278,2.039,60.077,60.0683,14:17:01.097
729,0.0,0.459,27.2,1.5,0.2515,26.4,28.8,25.9,3.4739,2.3411,60.0438,60.2599,14:17:02.512
730,0.0,0.5029,25.7,1.5,0.2478,27.9,28.8,25.9,4.2291,2.5677,59.8704,59.7193,14:17:03.860
731,0.0,0.5115,27.2,1.5,0.2026,26.4,28.8,26.1,2.9453,2.7942,60.0455,59.7661,14:17:05.257
732,0.0,0.4602,25.7,1.5,0.2124,26.4,28.2,26.6,2.4922,3.0963,59.9296,60.074,14:17:06.653
733,0.0,0.4297,25.7,1.5,0.2698,26.4,28.6,25.9,2.6432,3.1718,59.9845,60.0018,14:17:08.034
734,0.0,0.4675,25.7,1.5,0.2686,26.4,28.6,26.6,2.983,3.2851,59.7875,60.5885,14:17:09.409
735,0.0,0.4736,25.7,1.5,0.2515,26.4,29.1,26.6,3.927,3.0208,59.6919,59.8686,14:17:10.766
736,0.0,0.4688,25.7,1.5,0.304,26.4,28.4,26.8,2.4544,3.1341,59.9473,60.0396,14:17:12.146
737,0.0,0.5908,25.7,1.5,0.2979,26.4,28.8,26.1,2.5677,1.9635,59.394,59.9759,14:17:13.542
738,0.0,0.4456,27.2,1.5,0.2747,26.4,28.6,26.8,2.4166,2.3034,59.9005,59.584,14:17:14.933
739,0.0,0.4212,27.2,1.5,0.3137,26.4,28.6,26.6,2.4922,2.3411,60.0788,59.6781,14:17:16.268
740,0.0,0.4627,25.7,1.5,0.2808,27.9,28.4,26.8,2.2656,2.4922,59.9673,59.8942,14:17:17.638
741,0.0,0.4724,25.7,1.5,0.3186,26.4,28.4,26.3,3.1718,2.6432,60.4666,60.4023,14:17:19.016
742,0.0,0.4578,25.7,1.5,0.2503,26.4,28.8,26.3,3.6627,3.9648,60.1978,60.8406,14:17:20.383
743,0.0,0.5628,25.7,1.5,0.2954,26.4,28.8,25.9,2.4922,2.4166,60.1138,59.9188,14:17:21.807
744,0.0,0.4724,25.7,1.5,0.3052,27.9,28.6,26.3,4.0026,3.3606,59.9862,60.1906,14:17:23.154
745,0.0,0.4736,25.7,1.5,0.2515,26.4,28.6,26.3,3.2096,2.681,59.762,59.7364,14:17:24.510
746,0.0,0.4675,25.8,1.5,0.2222,27.9,28.4,26.6,2.5677,3.4362,60.4666,60.7133,14:17:25.887
747,0.0,0.4382,25.7,1.5,0.2783,26.4,28.4,27.0,3.0586,3.7005,59.508,59.4517,14:17:27.268
748,0.0,0.481,27.2,1.5,0.2612,26.4,28.6,26.6,2.5299,2.832,59.7861,60.47,14:17:28.640
749,0.0,0.4761,25.7,1.5,0.2637,27.9,28.8,26.6,2.4166,3.0963,59.9655,59.9836,14:17:30.006
750,0.0,0.4126,25.8,1.5,0.3162,26.4,28.6,26.3,2.6054,2.7565,59.9507,59.9463,14:17:31.409
751,0.0,0.5103,25.8,1.5,0.2612,26.4,28.6,27.0,1.888,3.0963,59.4862,60.0146,14:17:32.757
752,0.0,0.481,27.2,1.5,0.2612,26.4,28.8,26.3,3.5117,3.5494,59.9297,59.9712,14:17:34.154
753,0.0,0.4346,25.7,1.5,0.3259,26.4,28.8,27.0,2.2656,1.8502,60.0692,59.771,14:17:35.546
754,0.0,0.4602,25.8,1.5,0.2588,26.4,28.8,26.1,3.5494,3.3606,59.5148,60.8193,14:17:36.899
