location,time,value,unit
PRT,2012,7.78338120416812e-07,Meuro/USD
SVK,2012,7.78338120416812e-07,Meuro/USD
SVN,2012,7.78338120416812e-07,Meuro/USD
ESP,2012,7.78338120416812e-07,Meuro/USD
AUT,2013,7.529451227019959e-07,Meuro/USD
BEL,2013,7.529451227019959e-07,Meuro/USD
EST,2013,7.529451227019959e-07,Meuro/USD
FIN,2013,7.529451227019959e-07,Meuro/USD
FRA,2013,7.529451227019959e-07,Meuro/USD
DEU,2013,7.529451227019959e-07,Meuro/USD
GRC,2013,7.529451227019959e-07,Meuro/USD
IRL,2013,7.529451227019959e-07,Meuro/USD
ITA,2013,7.529451227019959e-07,Meuro/USD
LVA,2013,7.53256479283936e-07,Meuro/USD
LTU,2013,7.533040817114601e-07,Meuro/USD
LUX,2013,7.529451227019959e-07,Meuro/USD
NLD,2013,7.529451227019959e-07,Meuro/USD
PRT,2013,7.529451227019959e-07,Meuro/USD
SVK,2013,7.529451227019959e-07,Meuro/USD
SVN,2013,7.529451227019959e-07,Meuro/USD
ESP,2013,7.529451227019959e-07,Meuro/USD
AUT,2014,7.52728196932603e-07,Meuro/USD
BEL,2014,7.52728196932603e-07,Meuro/USD
EST,2014,7.52728196932603e-07,Meuro/USD
FIN,2014,7.52728196932603e-07,Meuro/USD
FRA,2014,7.52728196932603e-07,Meuro/USD
DEU,2014,7.52728196932603e-07,Meuro/USD
GRC,2014,7.52728196932603e-07,Meuro/USD
IRL,2014,7.52728196932603e-07,Meuro/USD
ITA,2014,7.52728196932603e-07,Meuro/USD
LVA,2014,7.52728196932603e-07,Meuro/USD
LTU,2014,7.53096520698178e-07,Meuro/USD
LUX,2014,7.52728196932603e-07,Meuro/USD
NLD,2014,7.52728196932603e-07,Meuro/USD
PRT,2014,7.52728196932603e-07,Meuro/USD
SVK,2014,7.52728196932603e-07,Meuro/USD
SVN,2014,7.52728196932603e-07,Meuro/USD
ESP,2014,7.52728196932603e-07,Meuro/USD
AUT,2015,9.01296423367096e-07,Meuro/USD
BEL,2015,9.01296423367096e-07,Meuro/USD
EST,2015,9.01296423367096e-07,Meuro/USD
FIN,2015,9.01296423367096e-07,Meuro/USD
FRA,2015,9.01296423367096e-07,Meuro/USD
DEU,2015,9.01296423367096e-07,Meuro/USD
GRC,2015,9.01296423367096e-07,Meuro/USD
IRL,2015,9.01296423367096e-07,Meuro/USD
ITA,2015,9.01296423367096e-07,Meuro/USD
LVA,2015,9.01296423367096e-07,Meuro/USD
LTU,2015,9.01296423367096e-07,Meuro/USD
LUX,2015,9.01296423367096e-07,Meuro/USD
NLD,2015,9.01296423367096e-07,Meuro/USD
PRT,2015,9.01296423367096e-07,Meuro/USD
SVK,2015,9.01296423367096e-07,Meuro/USD
SVN,2015,9.01296423367096e-07,Meuro/USD
ESP,2015,9.01296423367096e-07,Meuro/USD
AUT,2016,9.03421436257263e-07,Meuro/USD
BEL,2016,9.03421436257263e-07,Meuro/USD
EST,2016,9.03421436257263e-07,Meuro/USD
FIN,2016,9.03421436257263e-07,Meuro/USD
FRA,2016,9.03421436257263e-07,Meuro/USD
DEU,2016,9.03421436257263e-07,Meuro/USD
GRC,2016,9.03421436257263e-07,Meuro/USD
IRL,2016,9.03421436257263e-07,Meuro/USD
ITA,2016,9.03421436257263e-07,Meuro/USD
LVA,2016,9.03421436257263e-07,Meuro/USD
LTU,2016,9.03421436257263e-07,Meuro/USD
LUX,2016,9.03421436257263e-07,Meuro/USD
NLD,2016,9.03421436257263e-07,Meuro/USD
PRT,2016,9.03421436257263e-07,Meuro/USD
SVK,2016,9.03421436257263e-07,Meuro/USD
SVN,2016,9.03421436257263e-07,Meuro/USD
ESP,2016,9.03421436257263e-07,Meuro/USD
AUT,2017,8.85205508269372e-07,Meuro/USD
BEL,2017,8.85205508269372e-07,Meuro/USD
EST,2017,8.85205508269372e-07,Meuro/USD
FIN,2017,8.85205508269372e-07,Meuro/USD
FRA,2017,8.85205508269372e-07,Meuro/USD
DEU,2017,8.85205508269372e-07,Meuro/USD
GRC,2017,8.85205508269372e-07,Meuro/USD
IRL,2017,8.85205508269372e-07,Meuro/USD
ITA,2017,8.85205508269372e-07,Meuro/USD
LVA,2017,8.85205508269372e-07,Meuro/USD
LTU,2017,8.85205508269372e-07,Meuro/USD
LUX,2017,8.85205508269372e-07,Meuro/USD
NLD,2017,8.85205508269372e-07,Meuro/USD
PRT,2017,8.85205508269372e-07,Meuro/USD
SVK,2017,8.85205508269372e-07,Meuro/USD
SVN,2017,8.85205508269372e-07,Meuro/USD
ESP,2017,8.85205508269372e-07,Meuro/USD
AUT,2018,8.467726671081111e-07,Meuro/USD
BEL,2018,8.467726671081111e-07,Meuro/USD
EST,2018,8.467726671081111e-07,Meuro/USD
FIN,2018,8.467726671081111e-07,Meuro/USD
FRA,2018,8.467726671081111e-07,Meuro/USD
DEU,2018,8.467726671081111e-07,Meuro/USD
GRC,2018,8.467726671081111e-07,Meuro/USD
IRL,2018,8.467726671081111e-07,Meuro/USD
ITA,2018,8.467726671081111e-07,Meuro/USD
LVA,2018,8.467726671081111e-07,Meuro/USD
LTU,2018,8.467726671081111e-07,Meuro/USD
LUX,2018,8.467726671081111e-07,Meuro/USD
NLD,2018,8.467726671081111e-07,Meuro/USD
PRT,2018,8.467726671081111e-07,Meuro/USD
SVK,2018,8.467726671081111e-07,Meuro/USD
SVN,2018,8.467726671081111e-07,Meuro/USD
ESP,2018,8.467726671081111e-07,Meuro/USD
AUT,2019,8.932762570674089e-07,Meuro/USD
BEL,2019,8.932762570674089e-07,Meuro/USD
EST,2019,8.932762570674089e-07,Meuro/USD
FIN,2019,8.932762570674089e-07,Meuro/USD
FRA,2019,8.932762570674089e-07,Meuro/USD
DEU,2019,8.932762570674089e-07,Meuro/USD
GRC,2019,8.932762570674089e-07,Meuro/USD
IRL,2019,8.932762570674089e-07,Meuro/USD
ITA,2019,8.932762570674089e-07,Meuro/USD
LVA,2019,8.932762570674089e-07,Meuro/USD
LTU,2019,8.932762570674089e-07,Meuro/USD
LUX,2019,8.932762570674089e-07,Meuro/USD
NLD,2019,8.932762570674089e-07,Meuro/USD
PRT,2019,8.932762570674089e-07,Meuro/USD
SVK,2019,8.932762570674089e-07,Meuro/USD
SVN,2019,8.932762570674089e-07,Meuro/USD
ESP,2019,8.932762570674089e-07,Meuro/USD
AUT,2020,8.75506396987998e-07,Meuro/USD
BEL,2020,8.75506396987998e-07,Meuro/USD
EST,2020,8.75506396987998e-07,Meuro/USD
FIN,2020,8.75506396987998e-07,Meuro/USD
FRA,2020,8.75506396987998e-07,Meuro/USD
DEU,2020,8.75506396987998e-07,Meuro/USD
GRC,2020,8.75506396987998e-07,Meuro/USD
IRL,2020,8.75506396987998e-07,Meuro/USD
ITA,2020,8.75506396987998e-07,Meuro/USD
LVA,2020,8.75506396987998e-07,Meuro/USD
LTU,2020,8.75506396987998e-07,Meuro/USD
LUX,2020,8.75506396987998e-07,Meuro/USD
NLD,2020,8.75506396987998e-07,Meuro/USD
PRT,2020,8.75506396987998e-07,Meuro/USD
SVK,2020,8.75506396987998e-07,Meuro/USD
SVN,2020,8.75506396987998e-07,Meuro/USD
ESP,2020,8.75506396987998e-07,Meuro/USD
AUT,2021,8.4549413889045e-07,Meuro/USD
BEL,2021,8.4549413889045e-07,Meuro/USD
EST,2021,8.4549413889045e-07,Meuro/USD
FIN,2021,8.4549413889045e-07,Meuro/USD
FRA,2021,8.4549413889045e-07,Meuro/USD
DEU,2021,8.4549413889045e-07,Meuro/USD
GRC,2021,8.4549413889045e-07,Meuro/USD
IRL,2021,8.4549413889045e-07,Meuro/USD
ITA,2021,8.4549413889045e-07,Meuro/USD
LVA,2021,8.4549413889045e-07,Meuro/USD
LTU,2021,8.4549413889045e-07,Meuro/USD
LUX,2021,8.4549413889045e-07,Meuro/USD
NLD,2021,8.4549413889045e-07,Meuro/USD
PRT,2021,8.4549413889045e-07,Meuro/USD
SVK,2021,8.4549413889045e-07,Meuro/USD
SVN,2021,8.4549413889045e-07,Meuro/USD
ESP,2021,8.4549413889045e-07,Meuro/USD
AUT,2022,9.496237531569411e-07,Meuro/USD
BEL,2022,9.496237531569411e-07,Meuro/USD
EST,2022,9.496237531569411e-07,Meuro/USD
FIN,2022,9.496237531569411e-07,Meuro/USD
FRA,2022,9.496237531569411e-07,Meuro/USD
DEU,2022,9.496237531569411e-07,Meuro/USD
GRC,2022,9.496237531569411e-07,Meuro/USD
IRL,2022,9.496237531569411e-07,Meuro/USD
ITA,2022,9.496237531569411e-07,Meuro/USD
LVA,2022,9.496237531569411e-07,Meuro/USD
LTU,2022,9.496237531569411e-07,Meuro/USD
LUX,2022,9.496237531569411e-07,Meuro/USD
NLD,2022,9.496237531569411e-07,Meuro/USD
PRT,2022,9.496237531569411e-07,Meuro/USD
SVK,2022,9.496237531569411e-07,Meuro/USD
SVN,2022,9.496237531569411e-07,Meuro/USD
ESP,2022,9.496237531569411e-07,Meuro/USD
AUT,2023,9.24839558470698e-07,Meuro/USD
BEL,2023,9.24839558470698e-07,Meuro/USD
EST,2023,9.24839558470698e-07,Meuro/USD
FIN,2023,9.24839558470698e-07,Meuro/USD
FRA,2023,9.24839558470698e-07,Meuro/USD
DEU,2023,9.24839558470698e-07,Meuro/USD
GRC,2023,9.24839558470698e-07,Meuro/USD
IRL,2023,9.24839558470698e-07,Meuro/USD
ITA,2023,9.24839558470698e-07,Meuro/USD
LVA,2023,9.24839558470698e-07,Meuro/USD
LTU,2023,9.24839558470698e-07,Meuro/USD
LUX,2023,9.24839558470698e-07,Meuro/USD
NLD,2023,9.24839558470698e-07,Meuro/USD
PRT,2023,9.24839558470698e-07,Meuro/USD
SVK,2023,9.24839558470698e-07,Meuro/USD
SVN,2023,9.24839558470698e-07,Meuro/USD
ESP,2023,9.24839558470698e-07,Meuro/USD
AUT,2024,9.23889546117607e-07,Meuro/USD
BEL,2024,9.23889546117607e-07,Meuro/USD
EST,2024,9.23889546117607e-07,Meuro/USD
FIN,2024,9.23889546117607e-07,Meuro/USD
FRA,2024,9.23889546117607e-07,Meuro/USD
DEU,2024,9.23889546117607e-07,Meuro/USD
GRC,2024,9.23889546117607e-07,Meuro/USD
IRL,2024,9.23889546117607e-07,Meuro/USD
ITA,2024,9.23889546117607e-07,Meuro/USD
LVA,2024,9.23889546117607e-07,Meuro/USD
LTU,2024,9.23889546117607e-07,Meuro/USD
LUX,2024,9.23889546117607e-07,Meuro/USD
NLD,2024,9.23889546117607e-07,Meuro/USD
PRT,2024,9.23889546117607e-07,Meuro/USD
SVK,2024,9.23889546117607e-07,Meuro/USD
SVN,2024,9.23889546117607e-07,Meuro/USD
ESP,2024,9.23889546117607e-07,Meuro/USD
